Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,24577,39396,63973,4126,63973,3077,0,18.0119s,4126,5.69,17.46,119.78,36.24,72036.48
with_index_10_select,207759,0,0,207759,69253,207759,0,0,18.0019s,69253,0.66,1.04,19.94,1.32,71915.51
with_index_50_insert,0,25131,45530,70661,1027,70661,1307,0,18.0239s,1027,28.44,70.19,264.39,121.08,72088.78
with_index_50_select,194166,0,0,194166,64722,194166,0,0,18.0018s,64722,0.72,1.11,19.60,1.42,71920.08
without_index_10_insert,0,20093,35383,55476,3650,55476,2741,0,18.0123s,3650,6.73,19.74,115.01,36.24,72038.83
without_index_10_select,216936,0,0,216936,72312,216936,0,0,18.0015s,72312,0.63,0.99,19.58,1.27,71912.29
without_index_50_insert,0,19354,40648,60002,981,60002,1085,0,18.0136s,981,35.75,73.44,288.15,116.80,72048.00
without_index_50_select,187278,0,0,187278,62426,187278,0,0,18.0018s,62426,0.71,1.15,20.34,1.47,71925.40
