Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_500,2,4,2350.99,10155.47,7042.98,825.10,2287.39,684.20,10.00,0.00,3112.49
with_index_500,4,4,2341.36,10122.84,7000.59,813.20,2309.06,684.28,11.50,0.00,3122.25
with_index_500,6,4,2392.01,10383.06,7158.02,843.51,2381.53,684.17,9.00,0.00,3225.04
with_index_500,8,4,2393.00,10426.50,7160.49,866.00,2400.01,672.00,12.00,0.00,3266.01
with_index_500,10,4,2407.01,10370.95,7203.03,818.48,2349.44,684.13,10.00,0.00,3167.92
with_index_500,12,4,2397.49,10328.27,7174.96,805.95,2347.36,684.17,8.50,0.00,3153.31
with_index_500,14,4,2411.01,10381.71,7216.53,813.05,2352.13,671.96,9.50,0.00,3165.18
with_index_500,16,4,2405.11,10308.85,7196.84,797.00,2315.00,672.00,7.50,0.00,3112.01
with_index_500,18,4,2405.38,10372.59,7197.14,846.49,2328.96,684.13,12.00,0.00,3175.45
with_index_5000,2,4,570.27,4803.78,1713.81,777.61,2312.35,8.28,1.00,0.00,3089.97
with_index_5000,4,4,577.08,4847.64,1730.73,779.23,2337.68,8.13,0.00,0.00,3116.91
with_index_5000,6,4,577.01,4743.42,1731.52,752.98,2258.93,7.98,0.00,0.00,3011.90
with_index_5000,8,4,580.98,4711.41,1736.45,761.49,2213.47,6602.29,4.50,0.00,2974.96
with_index_5000,10,4,577.01,4837.15,1730.54,776.53,2330.09,8.13,0.00,0.00,3106.61
with_index_5000,12,4,576.99,5144.88,1730.96,853.48,2560.44,8.13,0.00,0.00,3413.92
with_index_5000,14,4,581.02,4752.08,1737.05,757.51,2257.52,6369.04,2.00,0.00,3015.03
with_index_5000,16,4,576.48,4761.40,1729.43,757.99,2273.98,8.13,0.00,0.00,3031.97
with_index_5000,18,4,573.48,4961.96,1721.94,810.01,2430.02,8.28,0.00,0.00,3240.02
without_index_500,2,4,1689.31,8602.81,5051.42,928.45,2622.94,604.20,10.49,0.00,3551.39
without_index_500,4,4,1705.24,8479.41,5097.73,873.80,2507.87,615.12,9.50,0.00,3381.68
without_index_500,6,4,1708.50,8263.06,5108.51,815.51,2339.04,637.57,11.00,0.00,3154.55
without_index_500,8,4,1709.50,8273.85,5110.00,822.96,2340.89,722.83,10.00,0.00,3163.85
without_index_500,10,4,1709.51,8231.63,5110.54,807.52,2313.57,722.78,9.50,0.00,3121.09
without_index_500,12,4,1699.01,8351.05,5078.02,843.51,2429.52,672.80,9.00,0.00,3273.03
without_index_500,14,4,1709.54,8309.90,5106.12,831.44,2372.33,660.84,13.00,0.00,3203.78
without_index_500,16,4,1705.44,8231.96,5097.31,830.54,2304.11,684.92,13.00,0.00,3134.65
without_index_500,18,4,1702.52,8278.47,5090.56,833.48,2354.43,660.79,8.00,0.00,3187.91
without_index_5000,2,4,288.88,4186.17,869.64,827.63,2488.90,15.27,0.00,0.00,3316.53
without_index_5000,4,4,290.55,4318.35,869.64,862.18,2586.53,15.83,0.00,0.00,3448.71
without_index_5000,6,4,295.49,4166.78,881.97,827.45,2457.36,5933.87,3.50,0.00,3284.81
without_index_5000,8,4,292.01,4222.60,874.03,855.52,2493.05,15.55,1.50,0.00,3348.57
without_index_5000,10,4,289.50,4110.59,870.51,810.02,2430.06,15.55,0.00,0.00,3240.08
without_index_5000,12,4,289.99,4066.46,870.47,799.00,2396.99,15.55,0.00,0.00,3195.99
without_index_5000,14,4,296.51,4093.59,881.02,838.52,2374.06,6262.39,6.50,0.00,3212.57
without_index_5000,16,4,290.50,4182.94,873.00,827.49,2482.46,15.00,0.00,0.00,3309.94
without_index_5000,18,4,294.00,4016.89,882.00,783.47,2351.41,15.00,0.00,0.00,3134.89
