Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
combined_match_with_range,2,4,3312.41,6908.47,3312.41,898.51,2697.54,1.55,0.00,0.00,3596.06
combined_match_with_range,4,4,3391.03,6934.03,3389.03,885.25,2659.75,3268.63,0.00,0.00,3545.00
combined_match_with_range,6,4,3383.00,6521.08,3383.00,784.52,2353.56,1.47,0.00,0.00,3138.08
combined_match_with_range,8,4,3332.02,6544.04,3330.02,802.51,2411.52,3775.09,0.00,0.00,3214.02
combined_match_with_range,10,4,3369.98,6487.97,3369.98,779.50,2338.49,1.47,0.00,0.00,3117.99
combined_match_with_range,12,4,3382.51,6456.37,3380.51,767.96,2307.89,3843.45,0.00,0.00,3075.86
combined_match_with_range,14,4,3399.02,6782.59,3399.02,846.02,2537.55,1.42,0.00,0.00,3383.57
combined_match_with_range,16,4,3398.47,6624.95,3396.47,805.99,2422.48,3707.50,0.00,0.00,3228.48
combined_match_with_range,18,4,3369.95,6503.88,3369.95,783.48,2350.45,1.44,0.00,0.00,3133.93
full_match,2,4,11657.55,15253.61,11657.55,898.51,2697.54,0.48,0.00,0.00,3596.06
full_match,4,4,11745.92,15288.92,11743.92,885.25,2659.75,3267.67,0.00,0.00,3545.00
full_match,6,4,11783.01,14921.09,11783.01,784.52,2353.56,0.48,0.00,0.00,3138.08
full_match,8,4,11791.48,15003.50,11789.48,802.51,2411.52,3773.90,0.00,0.00,3214.02
full_match,10,4,11800.55,14918.54,11800.55,779.50,2338.49,0.47,0.00,0.00,3117.99
full_match,12,4,11802.90,14876.76,11800.90,767.96,2307.89,3842.45,0.00,0.00,3075.86
full_match,14,4,11806.56,15190.13,11806.56,846.02,2537.55,0.47,0.00,0.00,3383.57
full_match,16,4,11825.01,15051.49,11823.01,805.99,2422.48,3706.55,0.00,0.00,3228.48
full_match,18,4,11748.45,14882.38,11748.45,783.48,2350.45,0.48,0.00,0.00,3133.93
leftmost_prefix,2,4,2849.64,6445.70,2849.64,898.51,2697.54,1.79,0.00,0.00,3596.06
leftmost_prefix,4,4,2895.97,6438.97,2893.97,885.25,2659.75,3268.95,0.00,0.00,3545.00
leftmost_prefix,6,4,2909.46,6047.54,2909.46,784.52,2353.56,1.79,0.00,0.00,3138.08
leftmost_prefix,8,4,2900.54,6112.56,2898.54,802.51,2411.52,3775.21,0.00,0.00,3214.02
leftmost_prefix,10,4,2891.78,6009.77,2891.78,779.50,2338.49,1.79,0.00,0.00,3117.99
leftmost_prefix,12,4,2900.74,5974.60,2898.74,767.96,2307.89,3843.77,0.00,0.00,3075.86
leftmost_prefix,14,4,2899.92,6283.49,2899.92,846.02,2537.55,1.79,0.00,0.00,3383.57
leftmost_prefix,16,4,2918.02,6144.50,2916.02,805.99,2422.48,3707.84,0.00,0.00,3228.48
leftmost_prefix,18,4,2891.03,6024.96,2891.03,783.48,2350.45,1.86,0.00,0.00,3133.93
partial_match_range_query,2,4,3174.58,6770.64,3174.58,898.51,2697.54,1.52,0.00,0.00,3596.06
partial_match_range_query,4,4,3180.86,6723.86,3178.86,885.25,2659.75,3268.80,0.00,0.00,3545.00
partial_match_range_query,6,4,3222.61,6360.69,3222.61,784.52,2353.56,1.50,0.00,0.00,3138.08
partial_match_range_query,8,4,3135.91,6347.93,3133.91,802.51,2411.52,3775.12,0.00,0.00,3214.02
partial_match_range_query,10,4,3217.47,6335.46,3217.47,779.50,2338.49,1.50,0.00,0.00,3117.99
partial_match_range_query,12,4,3175.25,6249.11,3173.25,767.96,2307.89,3843.59,0.00,0.00,3075.86
partial_match_range_query,14,4,3139.79,6523.36,3139.79,846.02,2537.55,1.73,0.00,0.00,3383.57
partial_match_range_query,16,4,3220.47,6446.95,3218.47,805.99,2422.48,3707.58,0.00,0.00,3228.48
partial_match_range_query,18,4,3233.00,6366.93,3233.00,783.48,2350.45,1.47,0.00,0.00,3133.93
