Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,22000,66016,88016,4,88016,0,0,26.1223s,4,26121.24,26121.25,26121.26,25911.33,104484.98
int_queries_select,2570,0,0,2570,2570,2570,0,0,18.0193s,2570,26.39,28.03,55.63,28.67,72038.10
varchar_queries_1_insert,0,22000,66016,88016,4,88016,0,0,27.5168s,4,27515.75,27515.85,27516.07,27349.55,110063.39
varchar_queries_1_select,2217,0,0,2217,2217,2217,0,0,18.0218s,2217,23.42,32.50,107.82,33.12,72049.28
varchar_queries_64_insert,0,22000,66016,88016,4,88016,0,0,28.5904s,4,28589.26,28589.36,28589.66,28352.44,114357.45
varchar_queries_64_select,930,0,0,930,930,930,0,0,18.0509s,930,51.48,77.59,136.31,81.48,72158.38
