Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
int_queries,2,4,138.94,3445.26,138.94,824.58,2481.74,28.67,0.00,0.00,3306.32
int_queries,4,4,143.02,3467.85,143.02,831.21,2493.62,29.19,0.00,0.00,3324.83
int_queries,6,4,142.50,3494.41,142.50,837.98,2513.93,28.67,0.00,0.00,3351.91
int_queries,8,4,142.00,3641.99,142.00,875.00,2624.99,28.16,0.00,0.00,3499.99
int_queries,10,4,142.00,3774.11,142.00,908.03,2724.08,29.19,0.00,0.00,3632.11
int_queries,12,4,143.00,3431.02,143.00,822.01,2466.02,28.67,0.00,0.00,3288.02
int_queries,14,4,141.50,3535.37,141.50,848.47,2545.41,28.67,0.00,0.00,3393.87
int_queries,16,4,142.00,3396.12,142.00,813.53,2440.59,28.67,0.00,0.00,3254.12
int_queries,18,4,143.00,3518.93,143.00,843.98,2531.95,28.67,0.00,0.00,3375.93
varchar_queries_1,2,4,64.96,3317.68,64.96,814.05,2438.66,70.55,0.50,0.00,3252.72
varchar_queries_1,4,4,65.52,3350.56,65.52,821.26,2463.78,69.29,0.00,0.00,3285.04
varchar_queries_1,6,4,65.00,3785.32,65.00,930.45,2789.86,65.65,0.00,0.00,3720.32
varchar_queries_1,8,4,67.00,3549.02,67.00,870.51,2611.52,65.65,0.00,0.00,3482.02
varchar_queries_1,10,4,115.00,3414.49,115.00,824.50,2474.99,61.08,0.00,0.00,3299.49
varchar_queries_1,12,4,123.00,3239.11,123.00,779.03,2337.08,32.53,0.00,0.00,3116.11
varchar_queries_1,14,4,123.50,3341.46,123.50,804.49,2413.47,33.12,0.00,0.00,3217.96
varchar_queries_1,16,4,123.00,3468.96,123.00,836.49,2509.47,33.72,0.00,0.00,3345.96
varchar_queries_1,18,4,121.99,3426.09,121.99,826.03,2478.08,33.12,0.00,0.00,3304.10
varchar_queries_64,2,4,101.95,3374.10,101.95,816.04,2456.11,41.10,0.00,0.00,3272.15
varchar_queries_64,4,4,103.52,3394.44,103.52,822.73,2468.19,40.37,0.00,0.00,3290.92
varchar_queries_64,6,4,104.50,3180.28,104.50,768.94,2306.83,38.94,0.00,0.00,3075.78
varchar_queries_64,8,4,103.50,3265.71,103.50,790.55,2371.66,38.94,0.00,0.00,3162.21
varchar_queries_64,10,4,103.50,3483.54,103.50,845.01,2535.03,38.94,0.00,0.00,3380.04
varchar_queries_64,12,4,104.50,3642.49,104.50,884.50,2653.50,38.94,0.00,0.00,3537.99
varchar_queries_64,14,4,103.50,3273.66,103.50,792.54,2377.62,38.94,0.00,0.00,3170.16
varchar_queries_64,16,4,102.50,3226.50,102.50,781.00,2343.00,38.94,0.00,0.00,3124.00
varchar_queries_64,18,4,103.00,3360.85,103.00,814.46,2443.39,41.10,0.00,0.00,3257.85
