Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
char_10,1,1,1608.86,5403.09,4638.74,635.46,128.89,21.48,0.00,0.00,764.35
char_10,2,1,1625.35,5517.27,4659.98,714.24,143.05,18.69,0.00,0.00,857.29
char_10,3,1,1657.05,5668.17,4739.14,774.03,155.01,17.11,0.00,0.00,929.03
char_10,4,1,1666.84,5713.54,4765.52,790.02,158.00,16.81,0.00,0.00,948.02
char_10,5,1,1677.03,5725.05,4798.08,772.97,153.99,17.08,0.00,0.00,926.97
char_10,6,1,1664.11,5675.32,4766.33,756.99,152.00,18.04,0.00,0.00,908.99
char_10,7,1,1679.02,5685.07,4816.07,725.00,144.00,18.01,0.00,0.00,869.00
char_10,8,1,1652.98,5584.92,4752.95,691.97,139.99,20.70,0.00,0.00,831.97
char_255,1,1,985.31,3584.35,2949.94,627.42,6.99,405.69,0.00,0.00,634.41
char_255,2,1,1000.30,3687.22,2993.89,687.33,6.00,405.69,0.00,0.00,693.33
char_255,3,1,989.95,3677.82,2963.84,709.98,4.00,370.85,0.00,0.00,713.98
char_255,4,1,980.01,3633.00,2929.02,697.98,6.00,377.59,0.00,0.00,703.98
char_255,5,1,989.01,3659.06,2958.03,695.03,6.00,398.49,0.00,0.00,701.03
char_255,6,1,979.91,3628.75,2932.73,690.02,6.00,398.47,0.00,0.00,696.02
char_255,7,1,1010.07,3665.21,3022.22,638.99,4.00,413.02,0.00,0.00,642.99
char_255,8,1,999.92,3684.77,2990.77,688.00,6.00,398.47,0.00,0.00,694.00
int_10,1,1,1649.82,5618.93,4732.64,737.41,148.88,18.65,0.00,0.00,886.29
int_10,2,1,1677.26,5631.01,4829.72,667.24,134.05,19.64,0.00,0.00,801.29
int_10,3,1,1670.14,5720.37,4774.46,787.93,157.99,18.33,0.00,0.00,945.91
int_10,4,1,1669.99,5728.03,4769.94,798.08,160.02,17.10,0.00,0.00,958.09
int_10,5,1,1644.00,5585.96,4715.04,726.94,143.99,17.13,0.00,0.00,870.92
int_10,6,1,1672.01,5755.08,4771.01,820.06,164.01,16.53,0.00,0.00,984.07
int_10,7,1,1649.00,5636.97,4715.00,767.97,153.99,18.67,0.00,0.00,921.97
int_255,1,1,1017.29,3844.18,3044.88,790.31,8.99,332.95,0.00,0.00,799.30
int_255,2,1,1035.24,3858.99,3094.73,758.26,6.00,345.12,0.00,0.00,764.26
int_255,3,1,1024.01,3849.04,3063.02,780.02,6.00,345.12,0.00,0.00,786.02
int_255,4,1,1002.99,3819.04,3000.98,812.06,6.00,333.05,0.00,0.00,818.06
int_255,5,1,1003.99,3792.94,3002.98,783.96,6.00,339.02,0.00,0.00,789.96
int_255,6,1,1010.00,3782.04,3020.01,756.03,6.00,345.16,0.00,0.00,762.03
int_255,7,1,1019.99,3866.98,3050.97,810.01,6.00,370.83,0.00,0.00,816.01
int_255,8,1,1034.94,4096.82,3094.83,993.99,8.00,254.38,0.00,0.00,1001.99
