Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
null_length_2_insert,0,12002,7,12009,3,12009,0,0,10.6320s,3,3476.70,3543.82,3581.64,3574.99,10631.46
null_length_2_select_default_null_count_null,47357,0,0,47357,47357,47357,0,0,8.0007s,47357,0.14,0.17,8.14,0.19,7956.64
null_length_2_select_default_null_count_query,5282,0,0,5282,5282,5282,0,0,8.0015s,5282,1.47,1.51,9.15,1.55,7995.64
null_length_25_insert,0,12002,7,12009,3,12009,0,0,10.8346s,3,3537.54,3611.32,3656.16,3639.94,10833.96
null_length_25_select_default_null_count_null,47909,0,0,47909,47909,47909,0,0,8.0007s,47909,0.14,0.17,7.67,0.19,7958.62
null_length_25_select_default_null_count_query,6744,0,0,6744,6744,6744,0,0,8.0007s,6744,1.15,1.19,8.62,1.21,7993.03
not_null_insert,0,12002,7,12009,3,12009,0,0,10.4965s,3,3421.37,3498.63,3554.74,3574.99,10495.89
not_null_select_not_null_count_null,47748,0,0,47748,47748,47748,0,0,8.0007s,47748,0.14,0.17,7.92,0.19,7958.34
not_null_select_not_null_count_query,6963,0,0,6963,6963,6963,0,0,8.0010s,6963,1.11,1.15,8.70,1.18,7993.69
