Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_500,1,1,975.28,3807.98,2923.82,879.16,5.00,570.75,0.00,0.00,884.16
with_index_500,2,1,986.30,3803.28,2952.89,846.39,4.00,581.10,0.00,0.00,850.39
with_index_500,3,1,967.99,3779.96,2896.98,878.98,4.00,613.37,0.00,0.00,882.98
with_index_500,4,1,1001.01,3946.04,2999.02,943.02,4.00,560.56,0.00,0.00,947.02
with_index_500,5,1,987.93,3893.72,2960.78,930.94,2.00,550.60,0.00,0.00,932.94
with_index_500,6,1,992.08,3891.31,2969.23,918.08,4.00,550.60,0.00,0.00,922.08
with_index_500,7,1,979.95,3973.83,2933.85,1035.98,4.00,521.70,0.00,0.00,1039.98
with_index_5000,1,1,295.79,1781.59,888.37,890.22,3.00,3.49,0.00,0.00,893.22
with_index_5000,2,1,298.08,1750.65,895.25,855.40,0.00,3.49,0.00,0.00,855.40
with_index_5000,3,1,299.00,1756.97,897.01,859.96,0.00,3.49,0.00,0.00,859.96
with_index_5000,4,1,301.00,1768.01,902.99,865.02,0.00,3.49,0.00,0.00,865.02
with_index_5000,5,1,294.98,1767.93,882.93,885.00,0.00,3.55,0.00,0.00,885.00
with_index_5000,6,1,301.01,1755.00,902.03,850.97,2.00,5712.99,0.00,0.00,852.97
with_index_5000,7,1,298.00,1769.00,892.99,876.01,0.00,3.55,0.00,0.00,876.01
with_index_5000,8,1,298.01,1786.00,894.02,891.98,0.00,3.49,0.00,0.00,891.98
without_index_500,1,1,748.48,3128.59,2242.44,881.15,5.00,550.91,0.00,0.00,886.15
without_index_500,2,1,757.18,3114.94,2267.54,843.40,4.00,591.95,0.00,0.00,847.40
without_index_500,3,1,751.99,3118.98,2248.98,866.00,4.00,581.41,0.00,0.00,870.00
without_index_500,4,1,748.01,3176.04,2239.02,933.02,4.00,560.89,0.00,0.00,937.02
without_index_500,5,1,761.98,3257.96,2277.95,976.01,4.00,512.72,0.00,0.00,980.01
without_index_500,6,1,749.03,3284.04,2243.08,1036.96,4.00,494.66,0.00,0.00,1040.96
without_index_500,7,1,757.99,3297.97,2266.96,1027.01,4.00,522.01,0.00,0.00,1031.01
without_index_500,8,1,751.01,3102.01,2251.03,848.98,2.00,571.06,0.00,0.00,850.98
without_index_5000,1,1,144.88,1327.76,434.64,890.12,3.00,7.17,0.00,0.00,893.12
without_index_5000,2,1,146.03,1333.54,440.09,893.45,0.00,7.04,0.00,0.00,893.45
without_index_5000,3,1,146.01,1367.05,436.03,931.02,0.00,7.17,0.00,0.00,931.02
without_index_5000,4,1,145.00,1356.93,435.00,921.93,0.00,7.43,0.00,0.00,921.93
without_index_5000,5,1,145.99,1367.99,439.97,928.02,0.00,7.04,0.00,0.00,928.02
without_index_5000,6,1,148.02,1327.08,439.07,886.01,2.00,5514.58,0.00,0.00,888.01
without_index_5000,7,1,143.99,1378.98,431.97,947.01,0.00,7.98,0.00,0.00,947.01
without_index_5000,8,1,147.01,1407.99,442.02,965.97,0.00,6.91,0.00,0.00,965.97
