Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
query_differences_insert,0,27010,81098,108108,36,108108,0,0,20.1794s,36,2170.73,2242.05,2353.87,2362.72,80713.69
query_differences_select_combined_match_with_range,56682,0,0,56682,56682,56682,0,0,18.0020s,56682,0.63,1.27,19.08,1.70,71917.69
query_differences_select_full_match,207869,0,0,207869,207869,207869,0,0,18.0011s,207869,0.19,0.35,18.40,0.49,71757.42
query_differences_select_leftmost_prefix,49229,0,0,49229,49229,49229,0,0,18.0021s,49229,0.71,1.46,20.33,1.96,71916.87
query_differences_select_partial_match_range_query,54031,0,0,54031,54031,54031,0,0,18.0018s,54031,0.67,1.33,21.73,1.82,71913.65
