Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,20376,34205,54581,3491,54581,2739,0,18.0101s,3491,6.43,20.63,108.79,41.10,72030.20
with_index_10_select,211740,0,0,211740,70580,211740,0,0,18.0015s,70580,0.66,1.02,19.65,1.30,71913.28
with_index_50_insert,0,18211,34704,52915,785,52915,1054,0,18.0813s,785,34.21,92.08,315.80,147.61,72280.88
with_index_50_select,196662,0,0,196662,65554,196662,0,0,18.0019s,65554,0.67,1.10,19.32,1.42,71920.97
without_index_10_insert,0,19958,33633,53591,3425,53591,2728,0,18.0205s,3425,5.96,21.04,109.12,40.37,72071.94
without_index_10_select,217566,0,0,217566,72522,217566,0,0,18.0012s,72522,0.65,0.99,18.15,1.27,71908.10
without_index_50_insert,0,17078,34476,51554,835,51554,935,0,18.0348s,835,36.02,86.36,245.07,134.90,72108.24
without_index_50_select,187422,0,0,187422,62474,187422,0,0,18.0019s,62474,0.72,1.15,17.90,1.47,71924.84
