Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,24861,45398,70259,4696,70259,3061,0,18.0053s,4696,5.35,15.33,78.19,30.26,72010.09
with_index_10_select,212637,0,0,212637,70879,212637,0,0,18.0016s,70879,0.65,1.01,20.34,1.30,71916.32
with_index_50_insert,0,26124,49939,76063,1144,76063,1300,0,18.0567s,1144,28.36,63.13,216.31,110.66,72220.93
with_index_50_select,199167,0,0,199167,66389,199167,0,0,18.0016s,66389,0.71,1.08,20.76,1.39,71920.67
without_index_10_insert,0,22235,36034,58269,3845,58269,2741,0,18.0121s,3845,6.36,18.73,84.51,34.33,72028.86
without_index_10_select,219501,0,0,219501,73167,219501,0,0,18.0016s,73167,0.65,0.98,18.86,1.25,71913.44
without_index_50_insert,0,19331,42801,62132,1007,62132,1157,0,18.0036s,1007,32.53,71.51,178.70,116.80,72009.06
without_index_50_select,188427,0,0,188427,62809,188427,0,0,18.0015s,62809,0.72,1.15,19.89,1.47,71924.45
