Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_400,1,1,1051.25,4214.56,3147.75,1059.82,6.99,384.34,0.00,0.00,1066.81
with_index_400,2,1,1063.13,4244.07,3181.39,1056.67,6.00,391.33,0.00,0.00,1062.68
with_index_400,3,1,1069.15,4217.33,3200.45,1012.88,4.00,420.46,0.00,0.00,1016.88
with_index_400,4,1,1049.84,4274.53,3142.52,1126.01,6.00,370.80,0.00,0.00,1132.01
with_index_400,5,1,1060.15,4300.54,3170.45,1124.09,6.00,370.80,0.00,0.00,1130.09
with_index_400,6,1,1055.00,4341.96,3154.99,1180.97,6.00,351.34,0.00,0.00,1186.97
with_index_400,7,1,1058.98,4328.91,3168.95,1153.96,6.00,364.19,0.00,0.00,1159.96
with_index_400,8,1,1058.95,4317.81,3167.84,1143.97,6.00,357.71,0.00,0.00,1149.97
with_index_4000,1,1,345.71,2154.98,1038.11,1113.87,3.00,3.19,0.00,0.00,1116.87
with_index_4000,2,1,357.16,2225.13,1072.47,1152.66,0.00,2.97,0.00,0.00,1152.66
with_index_4000,3,1,352.95,2260.84,1056.85,1203.99,0.00,3.13,0.00,0.00,1203.99
with_index_4000,4,1,354.03,2075.11,1061.10,1012.01,2.00,3451.60,0.00,0.00,1014.01
with_index_4000,5,1,349.01,2241.91,1046.02,1195.89,0.00,3.19,0.00,0.00,1195.89
with_index_4000,6,1,345.97,2240.96,1037.91,1203.05,0.00,3.43,0.00,0.00,1203.05
with_index_4000,7,1,352.01,2171.08,1053.03,1117.05,1.00,3514.38,0.00,0.00,1118.05
with_index_4000,8,1,350.03,2137.06,1051.08,1084.98,1.00,3.25,0.00,0.00,1085.98
without_index_400,1,1,817.40,3675.86,2443.20,1223.67,8.99,327.30,0.00,0.00,1232.66
without_index_400,2,1,818.22,3164.12,2451.67,710.45,2.00,550.86,0.00,0.00,712.45
without_index_400,3,1,816.02,3290.02,2444.05,841.97,4.00,541.08,0.00,0.00,845.97
without_index_400,4,1,818.99,3544.05,2446.96,1091.09,6.00,550.89,0.00,0.00,1097.09
without_index_400,5,1,820.96,3558.75,2453.88,1098.87,6.00,377.86,0.00,0.00,1104.87
without_index_400,6,1,821.04,3570.13,2455.11,1109.02,6.00,371.16,0.00,0.00,1115.02
without_index_400,7,1,822.96,3620.87,2457.88,1156.99,6.00,384.67,0.00,0.00,1162.99
without_index_400,8,1,826.04,3673.11,2469.13,1197.98,6.00,345.40,0.00,0.00,1203.98
without_index_4000,1,1,172.87,1720.31,520.60,1196.71,3.00,6.21,0.00,0.00,1199.71
without_index_4000,2,1,176.04,1764.86,528.11,1236.75,0.00,6.21,0.00,0.00,1236.75
without_index_4000,3,1,176.01,1752.97,527.02,1225.95,0.00,6.21,0.00,0.00,1225.95
without_index_4000,4,1,176.00,1742.07,524.00,1216.07,2.00,3273.62,0.00,0.00,1218.07
without_index_4000,5,1,177.00,1825.89,532.99,1292.90,0.00,5.88,0.00,0.00,1292.90
without_index_4000,6,1,178.01,1792.06,534.04,1258.02,0.00,5.77,0.00,0.00,1258.02
without_index_4000,7,1,176.00,1631.06,524.99,1104.07,2.00,3215.09,0.00,0.00,1106.07
without_index_4000,8,1,175.99,1743.97,525.98,1217.99,0.00,6.21,0.00,0.00,1217.99
