Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
char_10_insert,0,8249,1651,9900,825,9900,0,0,8.0035s,825,7.36,9.70,25.22,12.30,8001.39
char_10_select,37941,0,0,37941,12647,37941,0,0,8.0009s,12647,0.56,0.63,8.26,0.70,7987.19
char_255_insert,0,7904,63,7967,31,7967,0,0,8.0926s,31,230.97,261.03,291.52,282.25,8091.86
char_255_select,23610,0,0,23610,7870,23610,0,0,8.0016s,7870,0.92,1.02,8.62,1.08,7992.74
int_10_insert,0,8129,1627,9756,813,9756,0,0,8.0059s,813,7.56,9.84,23.03,12.52,8003.80
int_10_select,37926,0,0,37926,12642,37926,0,0,8.0008s,12642,0.56,0.63,8.13,0.70,7987.36
int_255_insert,0,8414,67,8481,33,8481,0,0,8.1207s,33,223.69,246.06,281.10,267.41,8120.01
int_255_select,24216,0,0,24216,8072,24216,0,0,8.0013s,8072,0.90,0.99,8.57,1.06,7992.40
