Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,16336,28294,44630,2864,44630,2277,0,18.0177s,2864,6.64,25.16,115.47,50.11,72046.62
with_index_10_select,209688,0,0,209688,69896,209688,0,0,18.0019s,69896,0.67,1.03,18.71,1.32,71912.75
with_index_50_insert,0,17012,34714,51726,798,51726,1055,0,18.0290s,798,28.41,90.36,314.75,139.85,72109.18
with_index_50_select,195105,0,0,195105,65035,195105,0,0,18.0016s,65035,0.70,1.11,18.75,1.47,71919.06
without_index_10_insert,0,16890,31726,48616,3258,48616,2312,0,18.0071s,3258,7.35,22.10,103.03,38.94,72017.86
without_index_10_select,214986,0,0,214986,71662,214986,0,0,18.0016s,71662,0.65,1.00,19.33,1.30,71915.09
without_index_50_insert,0,17141,36206,53347,842,53347,1003,0,18.0364s,842,40.70,85.68,273.88,142.39,72139.16
without_index_50_select,185586,0,0,185586,61862,185586,0,0,18.0018s,61862,0.68,1.16,19.15,1.50,71924.20
