Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
null_2_insert,0,8001,5,8006,2,8006,0,0,8.3239s,2,4138.29,4161.66,4185.02,4203.93,8323.32
null_2_select_default_null_count_null,47336,0,0,47336,47336,47336,0,0,8.0007s,47336,0.14,0.17,7.67,0.19,7959.26
null_2_select_default_null_count_query,4440,0,0,4440,4440,4440,0,0,8.0011s,4440,1.75,1.80,9.63,1.82,7995.81
null_25_insert,0,8001,5,8006,2,8006,0,0,8.4596s,2,4145.74,4229.48,4313.22,4280.32,8458.96
null_25_select_default_null_count_null,47231,0,0,47231,47231,47231,0,0,8.0007s,47231,0.14,0.17,7.46,0.19,7959.33
null_25_select_default_null_count_query,6767,0,0,6767,6767,6767,0,0,8.0016s,6767,1.15,1.18,8.97,1.21,7994.36
not_null_insert,0,8001,5,8006,2,8006,0,0,8.4757s,2,4162.17,4237.58,4312.99,4280.32,8475.16
not_null_select_not_null_count_null,47064,0,0,47064,47064,47064,0,0,8.0007s,47064,0.14,0.17,7.85,0.20,7960.01
not_null_select_not_null_count_query,6983,0,0,6983,6983,6983,0,0,8.0007s,6983,1.10,1.14,8.80,1.18,7993.40
