Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
char_10_insert,0,5909,1183,7092,591,7092,0,0,8.0017s,591,8.75,13.54,31.06,17.01,8000.05
char_10_select,37398,0,0,37398,12466,37398,0,0,8.0008s,12466,0.57,0.64,9.07,0.72,7987.75
char_255_insert,0,5864,47,5911,23,5911,0,0,8.1414s,23,279.32,353.95,400.27,397.39,8140.75
char_255_select,23376,0,0,23376,7792,23376,0,0,8.0010s,7792,0.93,1.03,8.54,1.10,7992.11
int_10_insert,0,5929,1187,7116,593,7116,0,0,8.0123s,593,8.26,13.51,24.08,17.63,8010.64
int_10_select,37773,0,0,37773,12591,37773,0,0,8.0009s,12591,0.56,0.63,8.64,0.72,7988.10
int_255_insert,0,6374,51,6425,25,6425,0,0,8.1376s,25,266.72,325.48,380.38,363.18,8137.01
int_255_select,24204,0,0,24204,8068,24204,0,0,8.0010s,8068,0.90,0.99,8.74,1.06,7991.45
