Script,Read (noq),Write (noq),Other (noq),Total (noq),Transactions (per s.),Queries (per s.),Ignored Errors (per s.),Reconnects (per s.),Total Time (s),Total Events,Latency Min (ms),Latency Avg (ms),Latency Max (ms),Latency 95th Percentile (ms),Latency Sum (ms)
char_length_10,4146.00,8001.00,5.00,12152.00,1384.00,12152.00,0.00,0.00,10.8375s8.0031s,1384.00,5324.60,5424.26,5531.30,5513.42,18837.49
char_length_255,3990.00,8001.00,5.00,11996.00,1332.00,11996.00,0.00,0.00,9.7105s8.0060s,1332.00,4313.04,4860.99,5416.65,5415.47,17713.42
int_length_10,4320.00,8001.00,5.00,12326.00,1442.00,12326.00,0.00,0.00,11.9793s8.0044s,1442.00,5969.17,5994.95,6028.32,6032.08,19980.53
int_length_255,4320.00,8001.00,5.00,12326.00,1442.00,12326.00,0.00,0.00,12.2008s8.0031s,1442.00,5804.16,6105.72,6414.62,6366.58,20200.85
varchar_length_10,4155.00,8001.00,5.00,12161.00,1387.00,12161.00,0.00,0.00,15.4177s8.0017s,1387.00,7483.39,7714.34,7952.59,7901.15,23416.10
varchar_length_255,4086.00,8001.00,5.00,12092.00,1364.00,12092.00,0.00,0.00,13.1684s8.0030s,1364.00,6069.46,6589.78,7117.78,7092.62,21168.20
