Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,18460,32065,50525,3260,50525,2536,0,18.0257s,3260,6.02,22.11,99.82,43.39,72074.57
with_index_10_select,210369,0,0,210369,70123,210369,0,0,18.0016s,70123,0.65,1.03,19.10,1.32,71907.08
with_index_50_insert,0,18939,35942,54881,811,54881,1087,0,18.0555s,811,32.23,89.04,329.68,155.80,72214.24
with_index_50_select,193959,0,0,193959,64653,193959,0,0,18.0018s,64653,0.68,1.11,18.69,1.44,71916.19
without_index_10_insert,0,16052,32282,48334,3241,48334,2366,0,18.0162s,3241,9.15,22.23,90.64,36.89,72050.60
without_index_10_select,216585,0,0,216585,72195,216585,0,0,18.0014s,72195,0.67,1.00,19.68,1.27,71905.82
without_index_50_insert,0,15699,34211,49910,819,49910,928,0,18.0388s,819,40.81,88.09,222.17,139.85,72147.95
without_index_50_select,186423,0,0,186423,62141,186423,0,0,18.0016s,62141,0.68,1.16,19.00,1.50,71918.93
