Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
int_desc_sort,1,1,208.82,1373.83,208.82,1162.01,3.00,4.91,0.00,0.00,1165.01
int_desc_sort,2,1,250.09,1432.54,250.09,1182.45,0.00,4.65,0.00,0.00,1182.45
int_desc_sort,3,1,269.00,1456.04,269.00,1187.04,0.00,4.10,0.00,0.00,1187.04
int_desc_sort,4,1,271.01,1425.96,270.01,1153.95,2.00,3390.95,0.00,0.00,1155.95
int_desc_sort,5,1,263.99,1476.00,263.99,1212.01,0.00,4.10,0.00,0.00,1212.01
int_desc_sort,6,1,268.01,1487.99,268.01,1219.98,0.00,4.10,0.00,0.00,1219.98
int_desc_sort,7,1,270.99,1393.96,269.99,1121.97,2.00,3391.09,0.00,0.00,1123.97
int_desc_sort,8,1,269.00,1460.06,269.00,1191.06,0.00,4.10,0.00,0.00,1191.06
int_simple_filter,1,1,4967.60,6132.61,4967.60,1162.01,3.00,0.23,0.00,0.00,1165.01
int_simple_filter,2,1,5048.62,6231.07,5048.62,1182.45,0.00,0.22,0.00,0.00,1182.45
int_simple_filter,3,1,5061.34,6248.38,5061.34,1187.04,0.00,0.21,0.00,0.00,1187.04
int_simple_filter,4,1,5054.94,6209.89,5053.94,1153.95,2.00,3387.21,0.00,0.00,1155.95
int_simple_filter,5,1,5007.65,6219.66,5007.65,1212.01,0.00,0.22,0.00,0.00,1212.01
int_simple_filter,6,1,4831.41,6051.39,4831.41,1219.98,0.00,0.23,0.00,0.00,1219.98
int_simple_filter,7,1,4989.46,6112.43,4988.46,1121.97,2.00,3387.21,0.00,0.00,1123.97
char_desc_sort,1,1,252.80,1463.72,252.80,1207.92,3.00,4.18,0.00,0.00,1210.92
char_desc_sort,2,1,261.07,1476.55,261.07,1215.48,0.00,4.18,0.00,0.00,1215.48
char_desc_sort,3,1,257.99,1451.04,257.99,1193.05,0.00,4.18,0.00,0.00,1193.05
char_desc_sort,4,1,258.00,1470.98,257.00,1211.98,2.00,3330.80,0.00,0.00,1213.98
char_desc_sort,5,1,257.01,1545.03,257.01,1288.02,0.00,4.25,0.00,0.00,1288.02
char_desc_sort,6,1,265.00,1447.95,265.00,1182.95,0.00,4.18,0.00,0.00,1182.95
char_desc_sort,7,1,261.99,1394.00,260.99,1131.01,2.00,3271.37,0.00,0.00,1133.01
char_desc_sort,8,1,259.00,1464.93,259.00,1205.93,0.00,4.25,0.00,0.00,1205.93
char_simple_filter,1,1,4807.39,6018.31,4807.39,1207.92,3.00,0.23,0.00,0.00,1210.92
char_simple_filter,2,1,4946.28,6161.76,4946.28,1215.48,0.00,0.23,0.00,0.00,1215.48
char_simple_filter,3,1,5035.13,6228.18,5035.13,1193.05,0.00,0.22,0.00,0.00,1193.05
char_simple_filter,4,1,5023.89,6236.87,5022.89,1211.98,2.00,3326.77,0.00,0.00,1213.98
char_simple_filter,5,1,4989.99,6278.01,4989.99,1288.02,0.00,0.23,0.00,0.00,1288.02
char_simple_filter,6,1,4950.10,6133.05,4950.10,1182.95,0.00,0.23,0.00,0.00,1182.95
char_simple_filter,7,1,4879.59,6012.60,4879.59,1131.01,2.00,3267.42,0.00,0.00,1133.01
