Script,Read (noq),Write (noq),Other (noq),Total (noq),Transactions (per s.),Queries (per s.),Ignored Errors (per s.),Reconnects (per s.),Total Time (s),Total Events,Latency Min (ms),Latency Avg (ms),Latency Max (ms),Latency 95th Percentile (ms),Latency Sum (ms)
combined_match_with_range,11540.00,15004.00,11.00,26555.00,11545.00,26555.00,0.00,0.00,8.4980s8.0011s,11545.00,1634.90,1700.18,1762.20,1740.46,16486.86
full_match,36258.00,15004.00,11.00,51273.00,36263.00,51273.00,0.00,0.00,8.4980s8.0007s,36263.00,1634.46,1699.71,1761.06,1739.92,16464.57
leftmost_prefix,9991.00,15004.00,11.00,25006.00,9996.00,25006.00,0.00,0.00,8.4980s8.0012s,9996.00,1634.94,1700.29,1762.98,1740.62,16487.45
partial_match_range_query,10449.00,15004.00,11.00,25464.00,10454.00,25464.00,0.00,0.00,8.4980s8.0014s,10454.00,1634.94,1700.25,1762.26,1740.55,16487.06
