Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_10,2,4,4043.17,14411.08,11582.74,1003.09,1825.25,40.97,143.94,0.00,2828.34
with_index_10,4,4,4044.20,14268.43,11632.00,996.66,1639.77,50.53,135.52,0.00,2636.43
with_index_10,6,4,4077.48,14419.51,11702.95,1000.02,1716.54,47.95,133.50,0.00,2716.56
with_index_10,8,4,4099.50,14959.41,11676.54,1271.95,2010.92,40.24,160.99,0.00,3282.87
with_index_10,10,4,4098.02,14898.01,11677.55,1198.49,2021.97,37.56,168.50,0.00,3220.46
with_index_10,12,4,4115.11,14453.38,11830.30,924.03,1699.05,42.40,134.00,0.00,2623.08
with_index_10,14,4,4125.89,14469.61,11874.66,911.48,1683.47,47.93,129.00,0.00,2594.95
with_index_10,16,4,4125.53,14633.14,11809.58,934.02,1889.54,38.86,140.50,0.00,2823.56
with_index_10,18,4,4086.45,14493.25,11755.38,1074.45,1663.42,51.43,141.99,0.00,2737.87
with_index_50,2,4,3516.88,13091.58,10440.21,987.58,1663.79,163.03,59.97,0.00,2651.37
with_index_50,4,4,3550.63,13292.77,10524.85,978.15,1789.77,175.16,59.01,0.00,2767.92
with_index_50,6,4,3581.50,14063.39,10594.00,1275.96,2193.43,127.10,73.00,0.00,3469.39
with_index_50,8,4,3550.72,14001.80,10493.65,1146.05,2362.10,124.83,73.50,0.00,3508.15
with_index_50,10,4,3559.82,13160.85,10556.97,830.46,1773.42,146.52,48.00,0.00,2603.88
with_index_50,12,4,3617.44,13554.88,10710.82,880.52,1963.54,108.27,60.00,0.00,2844.06
with_index_50,14,4,3591.55,13276.69,10666.15,1048.52,1562.02,184.79,44.50,0.00,2610.54
with_index_50,16,4,3614.51,13304.52,10727.52,823.50,1753.50,198.39,58.00,0.00,2577.00
with_index_50,18,4,3550.42,13533.77,10518.76,1115.50,1899.51,154.63,64.50,0.00,3015.01
without_index_10,2,4,4028.74,14094.54,11608.38,924.69,1561.47,48.84,123.46,0.00,2486.16
without_index_10,4,4,4091.17,14486.26,11736.46,938.60,1811.20,47.18,140.02,0.00,2749.80
without_index_10,6,4,4133.63,14646.89,11842.90,949.50,1854.50,38.28,136.50,0.00,2803.99
without_index_10,8,4,4128.46,14481.86,11879.87,879.00,1722.99,46.35,134.50,0.00,2601.99
without_index_10,10,4,4113.98,14535.43,11828.93,986.50,1720.00,48.00,144.50,0.00,2706.50
without_index_10,12,4,4132.58,14533.18,11887.75,984.97,1660.45,47.11,129.00,0.00,2645.43
without_index_10,14,4,4177.35,15028.97,11936.58,1175.46,1916.93,38.90,158.49,0.00,3092.39
without_index_10,16,4,4192.46,15123.87,11987.37,1185.00,1951.50,42.42,159.00,0.00,3136.50
without_index_10,18,4,4127.43,14632.32,11844.28,1048.51,1739.52,47.97,142.00,0.00,2788.04
without_index_50,2,4,3434.49,12844.84,10180.03,816.14,1848.68,146.49,51.48,0.00,2664.81
without_index_50,4,4,3487.00,13102.45,10312.47,823.14,1966.84,106.36,50.51,0.00,2789.98
without_index_50,6,4,3359.27,12819.29,9936.30,913.00,1969.99,120.56,53.00,0.00,2882.99
without_index_50,8,4,3499.30,13105.00,10369.41,887.53,1848.06,154.52,54.50,0.00,2735.59
without_index_50,10,4,3515.00,13211.49,10408.99,842.00,1960.50,104.47,54.50,0.00,2802.50
without_index_50,12,4,3521.93,13106.77,10434.29,821.99,1850.49,122.58,51.50,0.00,2672.48
without_index_50,14,4,3486.54,13045.11,10326.11,878.00,1841.00,136.40,51.50,0.00,2719.00
without_index_50,16,4,3531.03,13135.49,10456.10,805.97,1873.43,136.37,48.50,0.00,2679.39
without_index_50,18,4,3514.48,12984.08,10407.95,743.54,1832.59,99.05,43.00,0.00,2576.13
