Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,20443,33905,54348,3478,54348,2723,0,18.0148s,3478,5.28,20.71,105.21,41.10,72046.23
with_index_10_select,210195,0,0,210195,70065,210195,0,0,18.0015s,70065,0.65,1.03,18.92,1.32,71908.59
with_index_50_insert,0,19622,35074,54696,783,54696,1174,0,18.0394s,783,34.26,92.15,330.36,161.51,72150.80
with_index_50_select,197274,0,0,197274,65758,197274,0,0,18.0017s,65758,0.71,1.09,19.36,1.39,71918.15
without_index_10_insert,0,20918,34623,55541,3503,55541,2830,0,18.0121s,3503,5.96,20.56,110.37,41.85,72035.46
without_index_10_select,216897,0,0,216897,72299,216897,0,0,18.0016s,72299,0.63,0.99,18.24,1.27,71910.62
without_index_50_insert,0,16148,35476,51624,847,51624,945,0,18.0205s,847,41.88,85.09,365.85,134.90,72075.35
without_index_50_select,185652,0,0,185652,61884,185652,0,0,18.0017s,61884,0.70,1.16,19.56,1.50,71922.89
