Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_length_400,25089.00,10425.00,53.00,35567.00,8389.00,35567.00,0.00,0.00,8.1322s8.0009s,8389.00,303.10,313.71,339.55,327.01,16123.36
with_index_length_4000,8505.00,12002.00,7.00,20514.00,2838.00,20514.00,0.00,0.00,9.1532s8.0010s,2838.00,3016.91,3053.67,3097.88,3098.35,17149.37
without_index_length_400,19743.00,10826.00,55.00,30624.00,6608.00,30624.00,0.00,0.00,8.2142s8.0011s,6608.00,290.64,305.41,356.77,327.28,16206.97
without_index_length_4000,4323.00,12002.00,7.00,16332.00,1444.00,16332.00,0.00,0.00,8.9222s8.0050s,1444.00,2959.61,2979.39,3020.36,2991.56,16923.67
