Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_column_insert,0,12002,7,12009,3,12009,0,0,9.9932s,3,3309.24,3330.88,3351.70,3326.55,9992.65
int_column_select_int_desc_sort,2086,0,0,2086,2086,2086,0,0,8.0040s,2086,3.20,3.83,14.71,4.18,7999.01
int_column_select_int_simple_filter,39135,0,0,39135,39135,39135,0,0,8.0007s,39135,0.17,0.20,8.17,0.23,7960.73
char_column_insert,0,12002,7,12009,3,12009,0,0,10.9482s,3,3598.57,3649.16,3688.43,3706.08,10947.48
char_column_select_char_desc_sort,2063,0,0,2063,2063,2063,0,0,8.0016s,2063,3.13,3.88,11.84,4.25,7997.95
char_column_select_char_simple_filter,39316,0,0,39316,39316,39316,0,0,8.0007s,39316,0.17,0.20,8.03,0.23,7963.35
