Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
selectivity_changes_10_insert,0,23022,69254,92276,92,92276,0,0,18.2322s,92,726.45,792.67,873.20,846.57,72925.23
selectivity_changes_10_select,156327,0,0,156327,156327,156327,0,0,18.0010s,156327,0.24,0.46,17.40,0.63,71811.16
selectivity_changes_100_insert,0,23024,69252,92276,92,92276,0,0,18.4514s,92,730.77,802.19,903.14,861.95,73801.48
selectivity_changes_100_select,207494,0,0,207494,207494,207494,0,0,18.0010s,207494,0.20,0.35,18.28,0.50,71763.53
selectivity_changes_500_insert,0,23022,69254,92276,92,92276,0,0,18.3347s,92,726.81,797.11,907.63,893.56,73334.43
selectivity_changes_500_select,216782,0,0,216782,216782,216782,0,0,18.0010s,216782,0.18,0.33,16.66,0.48,71762.38
