Script,Read (noq),Write (noq),Other (noq),Total (noq),Transactions (per s.),Queries (per s.),Ignored Errors (per s.),Reconnects (per s.),Total Time (s),Total Events,Latency Min (ms),Latency Avg (ms),Latency Max (ms),Latency 95th Percentile (ms),Latency Sum (ms)
with_index_length_400,471810.00,65949.00,182333.00,720092.00,157858.00,720092.00,978.00,0.00,60.3127s60.0012s,157858.00,334.41,411.80,537.73,477.72,481058.01
with_index_length_4000,127884.00,60582.00,180445.00,368911.00,42688.00,368911.00,81.00,0.00,62.0838s60.0054s,42688.00,3310.66,4144.49,4409.94,4364.88,488292.58
without_index_length_400,350736.00,60652.00,172351.00,583739.00,117472.00,583739.00,774.00,0.00,60.2411s60.0021s,117472.00,335.82,432.34,497.90,453.34,480824.52
without_index_length_4000,66600.00,64447.00,192422.00,323469.00,22264.00,323469.00,79.00,0.00,61.7642s60.0097s,22264.00,3138.92,3871.00,4263.53,4216.01,487046.50
