Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
selectivity_changes_10,2,4,8433.24,12677.15,8429.24,1060.48,3187.43,960.94,0.00,0.00,4247.91
selectivity_changes_10,4,4,8389.60,12536.44,8385.60,1035.71,3115.13,978.41,0.00,0.00,4150.84
selectivity_changes_10,6,4,8449.20,12529.25,8445.20,1019.01,3065.03,978.39,0.00,0.00,4084.05
selectivity_changes_10,8,4,8515.62,12825.61,8511.62,1076.50,3237.49,1032.65,0.00,0.00,4313.99
selectivity_changes_10,10,4,8484.02,13138.07,8480.02,1162.51,3495.53,862.59,0.00,0.00,4658.05
selectivity_changes_10,12,4,8466.98,12768.70,8462.98,1074.43,3231.29,926.97,0.00,0.00,4305.72
selectivity_changes_10,14,4,8411.95,12616.24,8407.95,1050.07,3158.22,943.83,0.00,0.00,4208.29
selectivity_changes_10,16,4,8433.01,12371.13,8429.01,983.53,2958.59,996.16,0.00,0.00,3942.12
selectivity_changes_10,18,4,8449.90,12341.83,8445.90,971.98,2923.95,1051.41,0.00,0.00,3895.93
selectivity_changes_100,2,4,11292.26,15318.34,11288.26,1004.02,3026.06,1014.12,0.00,0.00,4030.08
selectivity_changes_100,4,4,11448.37,15769.33,11444.37,1079.24,3245.72,1089.81,0.00,0.00,4324.96
selectivity_changes_100,6,4,11520.78,16992.76,11516.78,1366.99,4108.98,774.19,0.00,0.00,5475.98
selectivity_changes_100,8,4,11607.99,16926.50,11601.99,1328.00,3996.51,746.82,0.00,0.00,5324.51
selectivity_changes_100,10,4,11690.55,16048.13,11686.55,1088.52,3273.06,996.00,0.00,0.00,4361.58
selectivity_changes_100,12,4,11557.52,15427.54,11553.52,966.50,2907.51,1032.51,0.00,0.00,3874.02
selectivity_changes_100,14,4,11556.70,15805.08,11552.70,1061.47,3190.91,1014.10,0.00,0.00,4252.38
selectivity_changes_100,16,4,11604.85,15716.88,11601.35,1026.51,3089.02,1014.09,0.00,0.00,4115.53
selectivity_changes_100,18,4,11609.40,16003.03,11602.90,1097.03,3303.10,943.66,0.00,0.00,4400.13
selectivity_changes_500,2,4,11491.80,16927.72,11487.80,1356.73,4083.19,788.26,0.00,0.00,5439.92
selectivity_changes_500,4,4,11755.50,16878.56,11750.00,1278.89,3849.67,802.55,0.00,0.00,5128.56
selectivity_changes_500,6,4,11760.14,16065.19,11755.64,1075.51,3234.04,996.01,0.00,0.00,4309.55
selectivity_changes_500,8,4,11776.91,15759.50,11772.91,994.52,2992.07,1051.25,0.00,0.00,3986.59
selectivity_changes_500,10,4,11827.27,15635.29,11823.27,951.00,2861.01,1051.26,0.00,0.00,3812.02
selectivity_changes_500,12,4,11915.71,16499.53,11911.71,1144.95,3442.86,1070.35,0.00,0.00,4587.82
selectivity_changes_500,14,4,11821.97,17372.09,11815.97,1386.03,4170.09,746.81,0.00,0.00,5556.12
selectivity_changes_500,16,4,11746.08,17211.56,11740.08,1365.00,4106.49,746.82,0.00,0.00,5471.48
selectivity_changes_500,18,4,11746.67,16395.08,11742.67,1160.98,3491.43,926.84,0.00,0.00,4652.41
