Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_400,1,1,1087.28,4567.30,3253.83,1304.48,8.99,315.44,0.00,0.00,1313.47
with_index_400,2,1,1081.24,4570.62,3234.71,1329.90,6.00,309.83,0.00,0.00,1335.91
with_index_400,3,1,1096.04,4611.09,3278.13,1326.96,6.00,304.32,0.00,0.00,1332.96
with_index_400,4,1,1093.89,4611.70,3269.67,1334.03,8.00,304.32,0.00,0.00,1342.03
with_index_400,5,1,1098.07,4651.20,3285.22,1359.98,6.00,298.91,0.00,0.00,1365.98
with_index_400,6,1,1084.99,4607.90,3243.97,1355.93,8.00,298.91,0.00,0.00,1363.93
with_index_400,7,1,1106.00,4674.08,3310.00,1358.08,6.00,298.89,0.00,0.00,1364.08
with_index_400,8,1,1102.99,4665.96,3298.97,1360.99,6.00,298.91,0.00,0.00,1366.99
with_index_4000,1,1,360.77,2449.92,1084.31,1362.61,3.00,2.86,0.00,0.00,1365.61
with_index_4000,2,1,364.04,2473.74,1092.12,1381.62,0.00,2.91,0.00,0.00,1381.62
with_index_4000,3,1,365.02,2384.15,1091.07,1291.08,2.00,2935.51,0.00,0.00,1293.08
with_index_4000,4,1,362.00,2400.03,1085.01,1315.02,0.00,2.91,0.00,0.00,1315.02
with_index_4000,5,1,366.01,2477.96,1100.04,1377.92,0.00,2.86,0.00,0.00,1377.92
with_index_4000,6,1,357.98,2384.99,1070.93,1312.06,2.00,2988.91,0.00,0.00,1314.06
with_index_4000,7,1,366.00,2404.01,1097.01,1307.00,0.00,2.86,0.00,0.00,1307.00
with_index_4000,8,1,363.02,2459.06,1090.05,1369.01,0.00,2.91,0.00,0.00,1369.01
without_index_400,1,1,857.44,3952.99,2565.32,1378.68,8.99,293.83,0.00,0.00,1387.67
without_index_400,2,1,861.19,3987.22,2574.56,1406.66,6.00,288.61,0.00,0.00,1412.66
without_index_400,3,1,872.00,3993.04,2602.01,1383.03,8.00,293.83,0.00,0.00,1391.03
without_index_400,4,1,864.00,3986.99,2585.00,1395.99,6.00,288.61,0.00,0.00,1401.99
without_index_400,5,1,849.94,3917.79,2536.82,1372.97,8.00,293.85,0.00,0.00,1380.97
without_index_400,6,1,858.05,3960.18,2564.14,1390.04,6.00,299.15,0.00,0.00,1396.04
without_index_400,7,1,872.01,4013.02,2604.03,1400.99,8.00,288.61,0.00,0.00,1408.99
without_index_4000,1,1,177.87,1943.33,535.62,1404.71,3.00,5.67,0.00,0.00,1407.71
without_index_4000,2,1,179.04,1949.77,535.12,1414.65,0.00,5.67,0.00,0.00,1414.65
without_index_4000,3,1,182.00,1897.95,543.00,1352.95,2.00,2834.54,0.00,0.00,1354.95
without_index_4000,4,1,181.00,1965.05,545.01,1420.04,0.00,5.67,0.00,0.00,1420.04
without_index_4000,5,1,179.99,1955.96,538.97,1416.99,0.00,5.67,0.00,0.00,1416.99
without_index_4000,6,1,182.01,1889.05,543.02,1344.03,2.00,2885.94,0.00,0.00,1346.03
without_index_4000,7,1,181.99,1968.99,545.97,1423.02,0.00,5.67,0.00,0.00,1423.02
without_index_4000,8,1,182.01,1962.01,547.03,1414.98,0.00,5.57,0.00,0.00,1414.98
