Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,22000,66016,88016,4,88016,0,0,31.3903s,4,31389.39,31389.41,31389.45,31587.21,125557.63
int_queries_select,2574,0,0,2574,2574,2574,0,0,18.0261s,2574,18.08,28.00,99.15,28.67,72062.59
varchar_queries_1_insert,0,22000,66016,88016,4,88016,0,0,28.4604s,4,28459.56,28459.63,28459.79,28352.44,113838.51
varchar_queries_1_select,2254,0,0,2254,2254,2254,0,0,18.0140s,2254,25.85,31.96,52.69,32.53,72036.68
varchar_queries_64_insert,0,22000,66016,88016,4,88016,0,0,32.8840s,4,32882.98,32883.06,32883.27,32745.49,131532.26
varchar_queries_64_select,1895,0,0,1895,1895,1895,0,0,18.0317s,1895,29.70,38.04,100.24,38.94,72091.93
