Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_column_insert,0,8001,5,8006,2,8006,0,0,15.8332s,2,7800.62,7916.32,8032.01,8038.61,15832.63
int_column_select_int_desc_sort,2072,0,0,2072,2072,2072,0,0,8.0010s,2072,3.04,3.86,11.32,4.82,7997.05
int_column_select_int_simple_filter,40267,0,0,40267,40267,40267,0,0,8.0007s,40267,0.17,0.20,7.74,0.22,7964.16
char_column_insert,0,4000,3,4003,1,4003,0,0,9.2370s,1,9236.45,9236.45,9236.45,9284.15,9236.45
char_column_select_char_desc_sort,2095,0,0,2095,2095,2095,0,0,8.0041s,2095,3.23,3.82,11.41,4.18,8000.70
char_column_select_char_simple_filter,39958,0,0,39958,39958,39958,0,0,8.0007s,39958,0.17,0.20,7.68,0.23,7962.72
