Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
int_desc_sort,1,1,214.82,1274.80,214.82,1056.99,3.00,5.09,0.00,0.00,1059.98
int_desc_sort,2,1,212.07,1169.51,212.07,957.44,0.00,5.37,0.00,0.00,957.44
int_desc_sort,3,1,221.00,1302.06,221.00,1081.06,0.00,4.91,0.00,0.00,1081.06
int_desc_sort,4,1,216.00,1260.95,216.00,1044.95,0.00,5.18,0.00,0.00,1044.95
int_desc_sort,5,1,218.00,1176.01,217.00,957.01,2.00,4860.40,0.00,0.00,959.01
int_desc_sort,6,1,221.00,1239.00,221.00,1018.00,0.00,4.74,0.00,0.00,1018.00
int_desc_sort,7,1,216.00,1261.97,216.00,1045.97,0.00,5.09,0.00,0.00,1045.97
int_desc_sort,8,1,216.00,1259.03,216.00,1043.03,0.00,5.09,0.00,0.00,1043.03
int_simple_filter,1,1,4857.59,5917.57,4857.59,1056.99,3.00,0.23,0.00,0.00,1059.98
int_simple_filter,2,1,4934.02,5891.46,4934.02,957.44,0.00,0.23,0.00,0.00,957.44
int_simple_filter,3,1,5042.72,6123.78,5042.72,1081.06,0.00,0.22,0.00,0.00,1081.06
int_simple_filter,4,1,4857.46,5902.41,4857.46,1044.95,0.00,0.23,0.00,0.00,1044.95
int_simple_filter,5,1,4992.90,5950.91,4991.90,957.01,2.00,4855.53,0.00,0.00,959.01
int_simple_filter,6,1,5069.69,6088.69,5070.69,1018.00,0.00,0.22,0.00,0.00,1018.00
int_simple_filter,7,1,4889.27,5934.24,4888.27,1045.97,0.00,0.23,0.00,0.00,1045.97
char_desc_sort,1,1,209.82,1180.88,209.82,968.06,3.00,5.09,0.00,0.00,971.06
char_desc_sort,2,1,210.07,1031.49,210.07,821.42,0.00,5.47,0.00,0.00,821.42
char_desc_sort,3,1,211.01,1024.00,211.01,812.99,0.00,5.18,0.00,0.00,812.99
char_desc_sort,4,1,204.99,1053.01,204.99,848.02,0.00,5.28,0.00,0.00,848.02
char_desc_sort,5,1,213.01,1065.01,213.01,852.00,0.00,5.18,0.00,0.00,852.00
char_desc_sort,6,1,214.00,1041.03,213.00,826.03,2.00,5818.24,0.00,0.00,828.03
char_desc_sort,7,1,212.00,1232.98,212.00,1020.98,0.00,4.82,0.00,0.00,1020.98
char_desc_sort,8,1,214.01,1174.00,214.01,959.99,0.00,5.18,0.00,0.00,959.99
char_simple_filter,1,1,4972.44,5943.50,4972.44,968.06,3.00,0.23,0.00,0.00,971.06
char_simple_filter,2,1,5013.93,5835.35,5013.93,821.42,0.00,0.22,0.00,0.00,821.42
char_simple_filter,3,1,4987.24,5800.23,4987.24,812.99,0.00,0.23,0.00,0.00,812.99
char_simple_filter,4,1,4959.83,5807.85,4959.83,848.02,0.00,0.23,0.00,0.00,848.02
char_simple_filter,5,1,4948.81,5800.81,4948.81,852.00,0.00,0.23,0.00,0.00,852.00
char_simple_filter,6,1,4976.94,5803.97,4975.94,826.03,2.00,5813.46,0.00,0.00,828.03
char_simple_filter,7,1,4962.37,5983.35,4962.37,1020.98,0.00,0.23,0.00,0.00,1020.98
