Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
query_differences_insert,0,12003,9,12012,4,12012,0,0,9.0721s,4,2057.81,2267.88,2469.93,2449.36,9071.52
query_differences_select_combined_match_with_range,11719,0,0,11719,11719,11719,0,0,8.0007s,11719,0.61,0.68,8.87,0.77,7988.14
query_differences_select_full_match,36071,0,0,36071,36071,36071,0,0,8.0007s,36071,0.19,0.22,7.48,0.25,7966.82
query_differences_select_leftmost_prefix,10561,0,0,10561,10561,10561,0,0,8.0007s,10561,0.66,0.76,9.02,0.86,7988.76
query_differences_select_partial_match_range_query,11216,0,0,11216,11216,11216,0,0,8.0010s,11216,0.63,0.71,8.88,0.78,7989.61
