Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
selectivity_changes_10_insert,0,21022,63230,84252,84,84252,0,0,18.3856s,84,751.65,875.46,918.01,909.80,73538.67
selectivity_changes_10_select,157981,0,0,157981,157981,157981,0,0,18.0013s,157981,0.25,0.45,18.41,0.63,71818.13
selectivity_changes_100_insert,0,20019,60221,80240,80,80240,0,0,18.0701s,80,842.01,903.46,1087.50,960.30,72276.57
selectivity_changes_100_select,207148,0,0,207148,207148,207148,0,0,18.0013s,207148,0.19,0.35,16.71,0.51,71766.76
selectivity_changes_500_insert,0,21020,63232,84252,84,84252,0,0,18.6416s,84,812.52,887.65,924.70,909.80,74562.36
selectivity_changes_500_select,214359,0,0,214359,214359,214359,0,0,18.0010s,214359,0.19,0.33,19.62,0.49,71762.36
