Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_500,1,1,1009.34,3507.60,3029.02,475.58,3.00,1.06,0.00,0.00,478.58
with_index_500,2,1,1033.20,3620.80,3093.59,524.21,3.00,1051.79,0.00,0.00,527.21
with_index_500,3,1,1042.94,3703.86,3125.83,575.03,3.00,862.99,0.00,0.00,578.03
with_index_500,4,1,998.00,3543.01,2990.99,550.02,2.00,927.60,0.00,0.00,552.02
with_index_500,5,1,961.05,3469.13,2879.15,587.98,2.00,894.86,0.00,0.00,589.98
with_index_500,6,1,1019.02,3825.07,3056.07,767.00,2.00,747.38,0.00,0.00,769.00
with_index_500,7,1,1043.00,3826.01,3121.00,701.01,4.00,670.92,0.00,0.00,705.01
with_index_500,8,1,1038.99,3745.98,3114.97,629.01,2.00,862.98,0.00,0.00,631.01
with_index_5000,1,1,294.79,1427.89,886.37,538.52,3.00,3.55,0.00,0.00,541.52
with_index_5000,2,1,296.09,1612.55,888.26,724.29,0.00,3.55,0.00,0.00,724.29
with_index_5000,3,1,295.99,1626.94,886.96,739.98,0.00,3.55,0.00,0.00,739.98
with_index_5000,4,1,297.01,1487.08,892.04,595.04,0.00,3.55,0.00,0.00,595.04
with_index_5000,5,1,298.99,1513.96,895.98,617.98,0.00,3.49,0.00,0.00,617.98
with_index_5000,6,1,301.01,1514.99,903.02,611.97,0.00,3.36,0.00,0.00,611.97
with_index_5000,7,1,299.99,1820.97,900.98,919.99,0.00,3.49,0.00,0.00,919.99
with_index_5000,8,1,298.99,1732.98,892.98,838.00,2.00,7218.94,0.00,0.00,840.00
without_index_500,1,1,754.50,2993.81,2262.50,726.32,5.00,683.43,0.00,0.00,731.31
without_index_500,2,1,765.16,3123.89,2288.49,831.40,4.00,683.43,0.00,0.00,835.40
without_index_500,3,1,764.95,3227.85,2292.86,932.99,2.00,531.45,0.00,0.00,934.99
without_index_500,4,1,772.07,3153.16,2310.20,838.96,4.00,581.39,0.00,0.00,842.96
without_index_500,5,1,752.99,3107.00,2250.97,852.03,4.00,624.72,0.00,0.00,856.03
without_index_500,6,1,768.01,3292.04,2298.04,990.00,4.00,503.57,0.00,0.00,994.00
without_index_500,7,1,765.98,3286.97,2291.95,991.02,4.00,512.70,0.00,0.00,995.02
without_index_500,8,1,772.00,3229.97,2312.00,913.97,4.00,571.04,0.00,0.00,917.97
without_index_5000,1,1,144.90,1188.04,434.71,750.33,3.00,7.56,0.00,0.00,753.33
without_index_5000,2,1,148.04,1196.42,446.12,750.30,0.00,6.91,0.00,0.00,750.30
without_index_5000,3,1,148.00,1128.00,444.00,684.00,0.00,6.91,0.00,0.00,684.00
without_index_5000,4,1,146.99,1139.96,439.98,699.98,0.00,7.04,0.00,0.00,699.98
without_index_5000,5,1,145.01,1151.02,436.02,715.00,0.00,7.30,0.00,0.00,715.00
without_index_5000,6,1,149.00,1214.05,447.00,767.05,0.00,6.79,0.00,0.00,767.05
without_index_5000,7,1,149.99,1128.92,445.97,680.95,2.00,6842.87,0.00,0.00,682.95
without_index_5000,8,1,148.00,1134.01,444.99,689.02,0.00,6.91,0.00,0.00,689.02
