Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,22000,4,22004,1,22004,0,0,20.9943s,1,20993.78,20993.78,20993.78,20876.04,20993.78
int_queries_select,541,0,0,541,541,541,0,0,8.0098s,541,14.32,14.80,23.02,15.00,8008.39
varchar_queries_1_insert,0,22000,4,22004,1,22004,0,0,20.3158s,1,20315.27,20315.27,20315.27,20137.61,20315.27
varchar_queries_1_select,476,0,0,476,476,476,0,0,8.0023s,476,16.21,16.81,25.11,17.01,8001.00
varchar_queries_64_insert,0,22000,4,22004,1,22004,0,0,20.0168s,1,20016.23,20016.23,20016.23,20137.61,20016.23
varchar_queries_64_select,408,0,0,408,408,408,0,0,8.0147s,408,19.36,19.64,27.69,19.65,8013.38
