Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
selectivity_changes_10_insert,0,22023,66241,88264,88,88264,0,0,18.7194s,88,757.78,850.83,976.89,943.16,74873.08
selectivity_changes_10_select,151678,0,0,151678,151678,151678,0,0,18.0010s,151678,0.25,0.47,18.75,0.65,71821.63
selectivity_changes_100_insert,0,22023,66241,88264,88,88264,0,0,18.5469s,88,781.53,843.00,951.21,926.33,74183.79
selectivity_changes_100_select,208046,0,0,208046,208046,208046,0,0,18.0010s,208046,0.19,0.34,17.24,0.49,71767.83
selectivity_changes_500_insert,0,20023,60217,80240,80,80240,0,0,18.8839s,80,874.14,944.14,1036.87,995.51,75531.30
selectivity_changes_500_select,215486,0,0,215486,215486,215486,0,0,18.0010s,215486,0.18,0.33,18.04,0.47,71761.54
