Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs
with_index_length_10_insert,1,1,88.93,1161.12,0.00,980.26,180.86,13.70,0.00,0.00
with_index_length_10_insert,2,1,90.03,1170.34,0.00,990.29,180.05,13.46,0.00,0.00
with_index_length_10_insert,3,1,86.00,1124.00,0.00,952.00,172.00,13.95,0.00,0.00
with_index_length_10_insert,4,1,90.00,1171.01,0.00,991.01,180.00,13.46,0.00,0.00
with_index_length_10_insert,5,1,90.00,1169.95,0.00,989.96,179.99,13.95,0.00,0.00
with_index_length_10_insert,6,1,96.00,1239.98,0.00,1047.99,192.00,12.08,0.00,0.00
with_index_length_10_insert,7,1,89.00,1159.01,0.00,981.01,178.00,13.95,0.00,0.00
with_index_length_10_insert,8,1,92.01,1195.07,0.00,1011.06,184.01,12.98,0.00,0.00
with_index_length_10_select,1,1,1515.89,4549.68,4549.68,0.00,0.00,0.73,0.00,0.00
with_index_length_10_select,2,1,1556.39,4667.16,4667.16,0.00,0.00,0.68,0.00,0.00
with_index_length_10_select,3,1,1492.03,4476.09,4476.09,0.00,0.00,0.78,0.00,0.00
with_index_length_10_select,4,1,1551.94,4656.83,4656.83,0.00,0.00,0.69,0.00,0.00
with_index_length_10_select,5,1,1529.87,4589.62,4589.62,0.00,0.00,0.73,0.00,0.00
with_index_length_10_select,6,1,1543.01,4628.03,4628.03,0.00,0.00,0.72,0.00,0.00
with_index_length_10_select,7,1,1499.05,4499.15,4499.15,0.00,0.00,0.74,0.00,0.00
with_index_length_40_insert,1,1,23.98,1042.97,0.00,992.02,50.95,46.63,0.00,0.00
with_index_length_40_insert,2,1,24.01,1027.50,0.00,979.47,48.02,45.79,0.00,0.00
with_index_length_40_insert,3,1,22.00,972.99,0.00,928.99,44.00,51.02,0.00,0.00
with_index_length_40_insert,4,1,25.00,1051.01,0.00,1001.01,50.00,45.79,0.00,0.00
with_index_length_40_insert,5,1,25.00,1066.99,0.00,1017.99,49.00,44.17,0.00,0.00
with_index_length_40_insert,6,1,24.00,1072.03,0.00,1023.03,49.00,48.34,0.00,0.00
with_index_length_40_insert,7,1,23.00,970.96,0.00,924.96,46.00,52.89,0.00,0.00
with_index_length_40_insert,8,1,24.00,1026.01,0.00,978.01,48.00,48.34,0.00,0.00
with_index_length_40_select,1,1,1466.93,4400.80,4400.80,0.00,0.00,0.75,0.00,0.00
with_index_length_40_select,2,1,1492.34,4479.02,4479.02,0.00,0.00,0.74,0.00,0.00
