Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
query_differences_insert,0,24009,72087,96096,32,96096,0,0,18.6580s,32,2117.64,2332.11,2485.79,2493.86,74627.58
query_differences_select_combined_match_with_range,56801,0,0,56801,56801,56801,0,0,18.0019s,56801,0.65,1.27,20.55,1.67,71920.51
query_differences_select_full_match,207104,0,0,207104,207104,207104,0,0,18.0012s,207104,0.19,0.35,17.47,0.50,71758.11
query_differences_select_leftmost_prefix,46742,0,0,46742,46742,46742,0,0,18.0020s,46742,0.72,1.54,21.48,2.03,71918.44
query_differences_select_partial_match_range_query,52233,0,0,52233,52233,52233,0,0,18.0011s,52233,0.67,1.38,19.95,1.86,71913.54
