Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,22000,66016,88016,4,88016,0,0,27.7701s,4,27769.17,27769.25,27769.46,27846.48,111077.00
int_queries_select,2570,0,0,2570,2570,2570,0,0,18.0137s,2570,25.39,28.03,51.87,28.16,72034.41
