Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
with_index_500,2,4,2340.97,9089.31,7010.91,537.72,1540.69,1306.32,6.50,0.00,2078.40
with_index_500,4,4,2358.89,9875.52,7066.16,720.72,2088.64,775.82,6.50,0.00,2809.36
with_index_500,6,4,2353.50,9919.29,7043.49,772.45,2103.35,748.46,11.00,0.00,2875.80
with_index_500,8,4,2365.08,10307.42,7078.23,828.55,2400.64,684.20,8.50,0.00,3229.19
with_index_500,10,4,2365.49,10051.95,7077.98,771.99,2201.98,696.59,10.00,0.00,2973.97
with_index_500,12,4,2359.44,9916.86,7059.81,732.51,2124.54,722.06,8.00,0.00,2857.05
with_index_500,14,4,2376.46,9826.70,7111.37,695.96,2019.37,775.79,7.00,0.00,2715.33
with_index_500,16,4,2369.53,9901.23,7095.58,720.54,2085.11,761.99,6.50,0.00,2805.65
with_index_500,18,4,2365.00,9994.98,7077.50,784.00,2133.49,762.02,15.50,0.00,2917.48
with_index_5000,2,4,574.77,4416.57,1727.80,670.69,2018.08,8.43,0.00,0.00,2688.77
with_index_5000,4,4,581.10,4230.23,1741.79,622.11,1866.33,8.28,0.00,0.00,2488.44
with_index_5000,6,4,574.98,4558.42,1724.45,708.49,2125.47,8.58,0.00,0.00,2833.97
with_index_5000,8,4,582.52,4312.67,1743.55,661.53,1907.59,7488.26,5.00,0.00,2569.12
with_index_5000,10,4,576.47,4259.81,1727.91,632.97,1898.92,8.43,0.00,0.00,2531.90
with_index_5000,12,4,574.03,4401.06,1723.08,669.49,2008.48,8.58,0.00,0.00,2677.98
with_index_5000,14,4,584.01,4376.53,1750.54,656.50,1969.49,7.98,0.00,0.00,2625.99
with_index_5000,16,4,568.27,4360.95,1698.80,705.54,1956.61,7624.95,6.00,0.00,2662.15
with_index_5000,18,4,580.22,4449.50,1741.16,677.46,2030.88,8.13,0.00,0.00,2708.34
without_index_500,2,4,1644.22,8100.77,4918.16,822.64,2359.97,697.52,9.00,0.00,3182.61
without_index_500,4,4,1667.31,8050.36,4981.42,798.61,2270.32,697.52,8.50,0.00,3068.94
without_index_500,6,4,1670.00,8101.00,4998.50,821.50,2281.00,762.95,10.50,0.00,3102.50
without_index_500,8,4,1676.01,8091.72,5009.04,797.05,2285.63,660.95,9.50,0.00,3082.68
without_index_500,10,4,1651.51,8126.81,4932.03,831.94,2362.84,749.51,10.00,0.00,3194.78
without_index_500,12,4,1667.88,8014.27,4986.14,773.53,2254.60,722.99,8.50,0.00,3028.13
without_index_500,14,4,1683.67,8532.49,5032.00,938.50,2562.00,722.99,16.00,0.00,3500.49
without_index_500,16,4,1695.43,8755.67,5069.30,956.97,2729.40,572.58,10.00,0.00,3686.37
without_index_500,18,4,1643.50,8054.51,4911.51,832.50,2310.50,685.31,10.50,0.00,3143.00
without_index_5000,2,4,289.38,3946.82,872.14,767.17,2307.51,15.00,0.00,0.00,3074.68
without_index_5000,4,4,294.04,3688.08,879.63,702.11,2106.34,15.00,0.00,0.00,2808.45
without_index_5000,6,4,293.00,3490.07,880.01,652.51,1957.54,15.00,0.00,0.00,2610.06
without_index_5000,8,4,292.50,4140.98,872.00,821.00,2447.99,6975.44,2.00,0.00,3268.98
without_index_5000,10,4,295.00,4446.47,882.51,890.99,2672.97,14.73,0.00,0.00,3563.96
without_index_5000,12,4,291.50,4339.06,877.00,865.52,2596.55,15.27,0.00,0.00,3462.06
without_index_5000,14,4,298.00,4118.44,888.49,833.49,2396.47,5724.23,5.00,0.00,3229.95
without_index_5000,16,4,295.00,4569.50,883.50,921.50,2764.50,14.73,0.00,0.00,3686.00
without_index_5000,18,4,289.50,4378.89,869.51,877.47,2631.91,15.55,0.00,0.00,3509.38
