Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_500_insert,0,16195,45928,62123,120,62123,191,0,18.4894s,120,563.23,616.27,679.61,657.93,73952.69
with_index_500_select,125712,0,0,125712,41904,125712,0,0,18.0021s,41904,1.02,1.72,20.39,2.18,71930.32
with_index_5000_insert,0,15267,45027,60294,12,60294,23,0,18.6985s,12,6116.20,6232.48,6387.57,6360.91,74789.78
with_index_5000_select,30471,0,0,30471,10157,30471,0,0,18.0053s,10157,3.40,7.09,25.02,8.43,71985.82
without_index_500_insert,0,16018,44488,60506,116,60506,215,0,18.6296s,116,585.68,642.36,714.97,682.06,74513.65
without_index_500_select,89565,0,0,89565,29855,89565,0,0,18.0028s,29855,1.28,2.41,23.65,3.02,71944.63
without_index_5000_insert,0,15046,45059,60105,12,60105,11,0,18.3073s,12,5959.07,6102.05,6264.63,6247.39,73224.55
without_index_5000_select,15468,0,0,15468,5156,15468,0,0,18.0109s,5156,9.64,13.97,31.86,15.55,72015.36
