Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
int_queries,1,1,271.81,848.31,271.81,572.50,4.00,3.68,0.00,0.00,576.50
int_queries,2,1,273.04,921.31,273.04,648.27,0.00,3.68,0.00,0.00,648.27
int_queries,3,1,271.00,927.00,271.00,656.00,0.00,3.75,0.00,0.00,656.00
int_queries,4,1,275.03,1170.00,275.03,894.97,0.00,3.68,0.00,0.00,894.97
int_queries,5,1,273.97,1342.97,273.97,1069.00,0.00,3.68,0.00,0.00,1069.00
int_queries,6,1,275.02,1312.96,275.02,1037.94,0.00,3.68,0.00,0.00,1037.94
int_queries,7,1,274.98,1265.03,273.98,989.05,2.00,6139.59,0.00,0.00,991.05
int_queries,8,1,274.00,1239.03,274.00,965.03,0.00,3.68,0.00,0.00,965.03
varchar_queries_1,1,1,238.78,1041.96,238.78,799.19,4.00,4.18,0.00,0.00,803.18
varchar_queries_1,2,1,241.12,896.46,241.12,655.34,0.00,4.33,0.00,0.00,655.34
varchar_queries_1,3,1,242.97,879.98,242.97,637.01,0.00,4.18,0.00,0.00,637.01
varchar_queries_1,4,1,243.00,891.02,243.00,648.02,0.00,4.18,0.00,0.00,648.02
varchar_queries_1,5,1,243.00,872.01,243.00,629.01,0.00,4.18,0.00,0.00,629.01
varchar_queries_1,6,1,242.03,895.03,242.03,653.00,0.00,4.18,0.00,0.00,653.00
varchar_queries_1,7,1,243.00,891.00,243.00,648.00,0.00,4.18,0.00,0.00,648.00
varchar_queries_1,8,1,243.00,813.98,242.00,569.98,2.00,7484.16,0.00,0.00,571.98
varchar_queries_64,1,1,189.82,792.22,189.82,598.40,4.00,5.28,0.00,0.00,602.40
varchar_queries_64,2,1,191.08,809.43,191.08,618.35,0.00,5.57,0.00,0.00,618.35
varchar_queries_64,3,1,191.00,835.99,191.00,644.99,0.00,5.37,0.00,0.00,644.99
varchar_queries_64,4,1,192.02,954.00,192.02,761.98,0.00,5.28,0.00,0.00,761.98
varchar_queries_64,5,1,192.99,960.98,192.99,767.99,0.00,5.28,0.00,0.00,767.99
varchar_queries_64,6,1,191.00,904.99,191.00,713.99,0.00,5.28,0.00,0.00,713.99
varchar_queries_64,7,1,192.01,899.04,192.01,707.03,0.00,5.28,0.00,0.00,707.03
varchar_queries_64,8,1,192.01,843.00,191.01,649.99,2.00,7351.77,0.00,0.00,651.99
