Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_insert,0,0,353997,353997,117999,353997,0,0,18.0015s,117999,0.32,0.61,20.79,0.80,71838.33
with_index_select,226323,0,0,226323,75441,226323,0,0,18.0014s,75441,0.62,0.95,19.97,1.23,71907.54
