Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
with_index_10_insert,0,161526,687094,848620,64070,848620,21357,0,32.0040s,64070,1.68,4.00,67.39,0.00,255996.95
with_index_10_select,1997961,0,0,1997961,665987,1997961,0,0,32.0020s,665987,0.15,0.38,41.34,0.00,255832.49
with_index_50_insert,0,144098,808822,952920,17479,952920,4693,0,32.0106s,17479,8.05,14.65,117.86,0.00,256063.27
with_index_50_select,1883619,0,0,1883619,627873,1883619,0,0,32.0019s,627873,0.24,0.41,28.52,0.00,255855.28
without_index_10_insert,0,171851,741698,913549,69174,913549,22363,0,32.0038s,69174,1.44,3.70,61.29,0.00,255991.73
without_index_10_select,2118177,0,0,2118177,706059,2118177,0,0,32.0019s,706059,0.22,0.36,33.42,0.00,255828.77
without_index_50_insert,0,143199,839222,982421,18224,982421,4082,0,32.0026s,18224,7.77,14.05,75.31,0.00,255997.73
without_index_50_select,1737981,0,0,1737981,579327,1737981,0,0,32.0019s,579327,0.19,0.44,31.93,0.00,255850.17
