Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,20002,6,20008,2,20008,0,0,14.8830s,2,7369.07,7441.23,7513.38,7479.98,14882.45
int_queries_select,1138,0,0,1138,1138,1138,0,0,8.0065s,1138,6.93,7.03,15.12,7.04,8004.43
varchar_queries_1_insert,0,20002,6,20008,2,20008,0,0,15.0060s,2,7441.41,7502.74,7564.07,7615.89,15005.48
varchar_queries_1_select,999,0,0,999,999,999,0,0,8.0030s,999,7.87,8.01,16.49,8.13,8001.04
varchar_queries_64_insert,0,20002,6,20008,2,20008,0,0,15.4820s,2,7736.67,7740.68,7744.70,7754.26,15481.37
varchar_queries_64_select,787,0,0,787,787,787,0,0,8.0038s,787,9.98,10.17,18.52,10.27,8002.09
