Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
combined_match_with_range,2,4,3255.90,7963.35,3255.90,1177.36,3530.09,1.52,0.00,0.00,4707.45
combined_match_with_range,4,4,3295.05,8579.98,3293.05,1320.86,3966.07,2495.38,0.00,0.00,5286.93
combined_match_with_range,6,4,3286.93,8757.36,3284.93,1366.98,4105.45,2200.02,0.00,0.00,5472.43
combined_match_with_range,8,4,3288.57,8598.13,3286.57,1327.02,3984.55,2200.02,0.00,0.00,5311.56
combined_match_with_range,10,4,3289.95,8094.63,3287.95,1200.55,3606.14,2450.83,0.00,0.00,4806.68
combined_match_with_range,12,4,3291.11,8073.95,3289.11,1195.46,3589.38,2495.33,0.00,0.00,4784.84
combined_match_with_range,14,4,3263.47,8226.43,3263.47,1240.49,3722.47,1.47,0.00,0.00,4962.96
combined_match_with_range,16,4,3253.44,7867.60,3251.44,1153.04,3463.12,2450.88,0.00,0.00,4616.16
combined_match_with_range,18,4,3287.49,7571.38,3285.49,1070.47,3215.42,2681.61,0.00,0.00,4285.89
full_match,2,4,11638.59,16346.04,11638.59,1177.36,3530.09,0.48,0.00,0.00,4707.45
full_match,4,4,11779.90,17064.83,11777.90,1320.86,3966.07,2494.34,0.00,0.00,5286.93
full_match,6,4,11697.51,17167.94,11695.51,1366.98,4105.45,2199.01,0.00,0.00,5472.43
full_match,8,4,11483.52,16793.08,11481.52,1327.02,3984.55,2199.04,0.00,0.00,5311.56
full_match,10,4,11766.54,16571.22,11764.54,1200.55,3606.14,2449.84,0.00,0.00,4806.68
full_match,12,4,11814.42,16597.26,11812.42,1195.46,3589.38,2494.34,0.00,0.00,4784.84
full_match,14,4,11826.60,16789.56,11826.60,1240.49,3722.47,0.48,0.00,0.00,4962.96
full_match,16,4,11872.96,16487.12,11870.96,1153.04,3463.12,2449.83,0.00,0.00,4616.16
full_match,18,4,11721.99,16006.38,11720.49,1070.47,3215.42,2680.59,0.00,0.00,4285.89
leftmost_prefix,2,4,2815.14,7522.59,2815.14,1177.36,3530.09,1.79,0.00,0.00,4707.45
leftmost_prefix,4,4,2860.93,8145.86,2858.93,1320.86,3966.07,2495.65,0.00,0.00,5286.93
leftmost_prefix,6,4,2853.06,8323.49,2851.06,1366.98,4105.45,2200.34,0.00,0.00,5472.43
leftmost_prefix,8,4,2857.97,8167.53,2855.97,1327.02,3984.55,2200.34,0.00,0.00,5311.56
leftmost_prefix,10,4,2856.50,7661.18,2854.50,1200.55,3606.14,2451.22,0.00,0.00,4806.68
leftmost_prefix,12,4,2862.97,7645.81,2860.97,1195.46,3589.38,2495.65,0.00,0.00,4784.84
leftmost_prefix,14,4,2858.04,7821.00,2858.04,1240.49,3722.47,1.79,0.00,0.00,4962.96
leftmost_prefix,16,4,2857.46,7471.62,2855.46,1153.04,3463.12,2451.18,0.00,0.00,4616.16
leftmost_prefix,18,4,2802.46,7086.35,2800.46,1070.47,3215.42,2682.00,0.00,0.00,4285.89
partial_match_range_query,2,4,3106.42,7813.87,3106.42,1177.36,3530.09,1.58,0.00,0.00,4707.45
partial_match_range_query,4,4,3091.02,8375.95,3089.02,1320.86,3966.07,2495.59,0.00,0.00,5286.93
partial_match_range_query,6,4,3189.05,8659.48,3187.05,1366.98,4105.45,2200.07,0.00,0.00,5472.43
partial_match_range_query,8,4,3181.41,8490.97,3179.41,1327.02,3984.55,2200.10,0.00,0.00,5311.56
partial_match_range_query,10,4,3185.50,7990.18,3183.50,1200.55,3606.14,2450.91,0.00,0.00,4806.68
partial_match_range_query,12,4,3186.52,7969.36,3184.52,1195.46,3589.38,2495.38,0.00,0.00,4784.84
partial_match_range_query,14,4,3171.52,8134.48,3171.52,1240.49,3722.47,1.52,0.00,0.00,4962.96
partial_match_range_query,16,4,3199.59,7813.75,3197.59,1153.04,3463.12,2450.88,0.00,0.00,4616.16
partial_match_range_query,18,4,3191.41,7475.30,3189.41,1070.47,3215.42,2681.63,0.00,0.00,4285.89
