Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
char_10,1,1,1600.81,5330.00,4629.57,581.53,118.90,22.61,0.00,0.00,700.43
char_10,2,1,1618.44,5419.53,4669.27,626.21,124.04,21.47,0.00,0.00,750.26
char_10,3,1,1645.02,5662.06,4691.07,808.99,162.00,16.27,0.00,0.00,970.99
char_10,4,1,1649.86,5567.58,4743.57,686.01,138.00,20.70,0.00,0.00,824.01
char_10,5,1,1638.13,5670.39,4661.39,841.00,168.00,15.47,0.00,0.00,1009.00
char_10,6,1,1648.96,5637.83,4716.88,766.96,153.99,18.67,0.00,0.00,920.95
char_10,7,1,1667.02,5738.10,4756.05,819.04,163.01,16.53,0.00,0.00,982.05
char_10,8,1,1635.00,5577.99,4679.00,748.99,150.00,18.04,0.00,0.00,898.99
char_255,1,1,973.22,3607.00,2913.67,686.33,6.99,391.40,0.00,0.00,693.33
char_255,2,1,969.36,3625.39,2901.08,718.30,6.00,391.42,0.00,0.00,724.31
char_255,3,1,986.00,3668.08,2946.99,715.09,6.00,391.38,0.00,0.00,721.09
char_255,4,1,987.00,3639.99,2955.01,680.98,4.00,384.41,0.00,0.00,684.98
char_255,5,1,990.97,3656.89,2964.90,685.99,6.00,370.83,0.00,0.00,691.99
char_255,6,1,957.02,3527.07,2862.05,659.02,6.00,405.71,0.00,0.00,665.02
char_255,7,1,981.01,3590.03,2938.03,648.00,4.00,420.55,0.00,0.00,652.00
char_255,8,1,992.00,3579.99,2965.00,608.99,6.00,476.87,0.00,0.00,614.99
int_10,1,1,1631.54,5440.21,4714.77,602.54,122.91,23.82,0.00,0.00,725.44
int_10,2,1,1656.54,5614.85,4757.55,715.25,142.05,19.31,0.00,0.00,857.30
int_10,3,1,1656.25,5722.65,4713.78,840.89,167.98,17.43,0.00,0.00,1008.87
int_10,4,1,1649.79,5595.47,4735.34,716.11,144.02,18.98,0.00,0.00,860.13
int_10,5,1,1654.12,5596.34,4749.40,704.95,141.99,19.00,0.00,0.00,846.94
int_10,6,1,1662.00,5619.05,4776.01,703.03,140.01,20.70,0.00,0.00,843.04
int_10,7,1,1664.89,5532.67,4815.67,597.00,120.00,22.57,0.00,0.00,717.00
int_10,8,1,1674.02,5643.08,4816.07,690.01,137.00,21.06,0.00,0.00,827.01
int_255,1,1,994.32,3580.43,2976.95,596.49,6.99,443.79,0.00,0.00,603.48
int_255,2,1,1018.25,3760.03,3045.74,708.28,6.00,443.77,0.00,0.00,714.29
int_255,3,1,1000.92,3678.75,2996.76,677.99,4.00,384.39,0.00,0.00,681.99
int_255,4,1,1016.08,3715.26,3039.24,670.02,6.00,405.67,0.00,0.00,676.02
int_255,5,1,996.98,3662.93,2981.94,674.99,6.00,405.69,0.00,0.00,680.99
int_255,6,1,1002.97,3650.90,3003.91,642.99,4.00,398.45,0.00,0.00,646.99
int_255,7,1,1001.03,3649.12,2993.09,650.03,6.00,468.36,0.00,0.00,656.03
int_255,8,1,1015.06,3699.18,3039.17,656.01,4.00,370.83,0.00,0.00,660.01
