Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
query_differences_insert,0,12003,9,12012,4,12012,0,0,9.1077s,4,2108.10,2276.77,2412.92,2405.65,9107.09
query_differences_select_combined_match_with_range,11834,0,0,11834,11834,11834,0,0,8.0007s,11834,0.62,0.68,8.74,0.73,7988.21
query_differences_select_full_match,36688,0,0,36688,36688,36688,0,0,8.0007s,36688,0.19,0.22,7.58,0.24,7969.44
query_differences_select_leftmost_prefix,11001,0,0,11001,11001,11001,0,0,8.0008s,11001,0.66,0.73,8.86,0.77,7990.85
query_differences_select_partial_match_range_query,11353,0,0,11353,11353,11353,0,0,8.0011s,11353,0.66,0.70,8.55,0.74,7991.26
