Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
char_length_10,4113.00,8001.00,5.00,12119.00,1373.00,12119.00,0.00,0.00,8.4529s,1373.00,4191.29,4232.02,4280.26,4286.31,16452.07
char_length_255,3975.00,8001.00,5.00,11981.00,1327.00,11981.00,0.00,0.00,9.2725s,1327.00,4576.99,4642.04,4714.56,4689.78,17272.07
int_length_10,4308.00,8001.00,5.00,12314.00,1438.00,12314.00,0.00,0.00,8.0869s,1438.00,3952.36,4048.74,4153.08,4134.58,16086.11
int_length_255,4284.00,8001.00,5.00,12290.00,1430.00,12290.00,0.00,0.00,8.0909s,1430.00,4045.44,4050.75,4063.70,4061.00,16089.87
varchar_length_10,4146.00,8001.00,5.00,12152.00,1384.00,12152.00,0.00,0.00,8.4982s,1384.00,4141.02,4254.64,4375.87,4363.97,16500.82
varchar_length_255,4092.00,8001.00,5.00,12098.00,1366.00,12098.00,0.00,0.00,8.3907s,1366.00,4180.31,4200.95,4229.08,4209.92,16392.19
