Script,Time (s),Threads,TPS,QPS,Reads,Writes,Other,Latency (ms;95%),ErrPs,ReconnPs,WriteOnly
column_prefix,2,4,1264.41,5748.09,1264.41,1121.42,3362.26,4.03,0.00,0.00,4483.68
column_prefix,4,4,1268.72,5903.91,1268.72,1158.80,3476.39,4.03,0.00,0.00,4635.19
column_prefix,6,4,1253.99,5385.04,1251.99,1037.01,3096.03,4362.27,2.00,0.00,4133.05
column_prefix,8,4,1278.00,5035.43,1278.00,939.48,2817.95,4.03,0.00,0.00,3757.43
column_prefix,10,4,1278.49,4926.61,1276.49,920.53,2729.59,5221.95,2.00,0.00,3650.12
column_prefix,12,4,1275.02,5105.38,1275.02,957.46,2872.89,4.10,0.00,0.00,3830.36
column_prefix,14,4,1276.90,5167.62,1276.90,972.56,2918.17,4.03,0.00,0.00,3890.72
column_prefix,16,4,1279.09,4952.51,1277.09,1022.48,2652.94,5316.76,7.50,0.00,3675.42
column_prefix,18,4,1275.51,5191.95,1275.51,978.98,2937.45,4.03,0.00,0.00,3916.44
combined_match_with_range,2,4,8060.84,12544.52,8060.84,1121.42,3362.26,0.67,0.00,0.00,4483.68
combined_match_with_range,4,4,8137.37,12772.56,8137.37,1158.80,3476.39,0.68,0.00,0.00,4635.19
combined_match_with_range,6,4,8158.60,12289.65,8156.60,1037.01,3096.03,4358.77,2.00,0.00,4133.05
combined_match_with_range,8,4,8060.44,11817.87,8060.44,939.48,2817.95,0.70,0.00,0.00,3757.43
combined_match_with_range,10,4,8166.80,11814.92,8164.80,920.53,2729.59,5218.59,2.00,0.00,3650.12
combined_match_with_range,12,4,8174.74,12005.10,8174.74,957.46,2872.89,0.68,0.00,0.00,3830.36
combined_match_with_range,14,4,8150.94,12041.66,8150.94,972.56,2918.17,0.67,0.00,0.00,3890.72
combined_match_with_range,16,4,8147.45,11820.87,8145.45,1022.48,2652.94,5313.41,7.50,0.00,3675.42
combined_match_with_range,18,4,8103.50,12019.94,8103.50,978.98,2937.45,0.68,0.00,0.00,3916.44
exact_with_prefix,2,4,5385.12,9868.80,5385.12,1121.42,3362.26,1.01,0.00,0.00,4483.68
exact_with_prefix,4,4,5451.94,10087.13,5451.94,1158.80,3476.39,0.97,0.00,0.00,4635.19
exact_with_prefix,6,4,5463.49,9594.54,5461.49,1037.01,3096.03,4359.08,2.00,0.00,4133.05
exact_with_prefix,8,4,5473.99,9231.42,5473.99,939.48,2817.95,0.99,0.00,0.00,3757.43
exact_with_prefix,10,4,5397.99,9046.11,5395.99,920.53,2729.59,5218.93,2.00,0.00,3650.12
exact_with_prefix,12,4,5357.00,9187.36,5357.00,957.46,2872.89,1.03,0.00,0.00,3830.36
exact_with_prefix,14,4,5465.02,9355.74,5465.02,972.56,2918.17,0.99,0.00,0.00,3890.72
exact_with_prefix,16,4,5458.49,9131.91,5456.49,1022.48,2652.94,5313.70,7.50,0.00,3675.42
exact_with_prefix,18,4,5471.99,9388.43,5471.99,978.98,2937.45,0.97,0.00,0.00,3916.44
full_match,2,4,10464.56,14948.24,10464.56,1121.42,3362.26,0.54,0.00,0.00,4483.68
full_match,4,4,10495.80,15130.99,10495.80,1158.80,3476.39,0.54,0.00,0.00,4635.19
full_match,6,4,10596.48,14727.53,10594.48,1037.01,3096.03,4358.62,2.00,0.00,4133.05
full_match,8,4,10800.04,14557.47,10800.04,939.48,2817.95,0.51,0.00,0.00,3757.43
full_match,10,4,10568.02,14216.14,10566.02,920.53,2729.59,5218.46,2.00,0.00,3650.12
full_match,12,4,10566.02,14396.38,10566.02,957.46,2872.89,0.53,0.00,0.00,3830.36
full_match,14,4,10645.47,14536.19,10645.47,972.56,2918.17,0.53,0.00,0.00,3890.72
full_match,16,4,10509.96,14183.38,10507.96,1022.48,2652.94,5313.27,7.50,0.00,3675.42
full_match,18,4,10572.37,14488.81,10572.37,978.98,2937.45,0.53,0.00,0.00,3916.44
leftmost_prefix,2,4,2292.01,6775.69,2292.01,1121.42,3362.26,2.30,0.00,0.00,4483.68
