Script,Read (noq),Write (noq),Other (noq),Total (noq),Transactions (per s.),Queries (per s.),Ignored Errors (per s.),Reconnects (per s.),Total Time (s),Total Events,Latency Min (ms),Latency Avg (ms),Latency Max (ms),Latency 95th Percentile (ms),Latency Sum (ms)
combined_match_with_range,198067.00,84027.00,252309.00,534403.00,198179.00,534403.00,0.00,0.00,61.2274s60.0013s,198179.00,2094.60,2187.87,2280.72,2239.97,484617.55
full_match,702616.00,84027.00,252309.00,1038952.00,702728.00,1038952.00,0.00,0.00,61.2274s60.0012s,702728.00,2094.18,2187.00,2278.31,2238.95,484098.96
leftmost_prefix,170780.00,84027.00,252309.00,507116.00,170892.00,507116.00,0.00,0.00,61.2274s60.0018s,170892.00,2094.66,2188.06,2282.37,2240.29,484662.31
partial_match_range_query,190421.00,84027.00,252309.00,526757.00,190533.00,526757.00,0.00,0.00,61.2274s60.0016s,190533.00,2094.64,2187.92,2281.11,2239.99,484639.24
