Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,10000,4,10004,1,10004,0,0,11.8025s,1,11801.97,11801.97,11801.97,11732.86,11801.97
int_queries_select,768,0,0,768,768,768,0,0,8.0049s,768,10.27,10.42,20.41,10.65,8003.02
varchar_queries_1_insert,0,22000,4,22004,1,22004,0,0,22.7064s,1,22705.92,22705.92,22705.92,22842.77,22705.92
varchar_queries_1_select,307,0,0,307,307,307,0,0,8.0206s,307,25.40,26.12,38.88,27.17,8018.84
varchar_queries_64_insert,0,22000,4,22004,1,22004,0,0,25.4338s,1,25433.21,25433.21,25433.21,25448.93,25433.21
varchar_queries_64_select,408,0,0,408,408,408,0,0,8.0013s,408,19.20,19.61,28.00,20.00,7999.63
