Script,Read (noq),Write (noq),Other (noq),Total (noq),Transactions (per s.),Queries (per s.),Ignored Errors (per s.),Reconnects (per s.),Total Time (s),Total Events,Latency Min (ms),Latency Avg (ms),Latency Max (ms),Latency 95th Percentile (ms),Latency Sum (ms)
selectivity_changes_length_10,31192.00,12815.00,33.00,44040.00,31208.00,44040.00,0.00,0.00,8.0799s8.0007s,31208.00,479.26,505.22,543.97,530.37,16051.45
selectivity_changes_length_100,36059.00,13616.00,35.00,49710.00,36076.00,49710.00,0.00,0.00,8.2978s8.0007s,36076.00,439.83,488.29,519.88,511.58,16264.83
selectivity_changes_length_500,36862.00,13616.00,35.00,50513.00,36879.00,50513.00,0.00,0.00,8.2891s8.0007s,36879.00,466.22,487.78,532.93,511.57,16256.00
