Script,Read,Write,Other,Total,Transactions,Queries,Ignored Errors,Reconnects,Total Time,Total Events,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
int_queries_insert,0,22000,66016,88016,4,88016,0,0,29.5587s,4,29557.62,29557.63,29557.64,29392.11,118230.53
int_queries_select,2581,0,0,2581,2581,2581,0,0,18.0203s,2581,20.75,27.92,46.99,28.16,72060.69
